"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6158.1.id.csv";"peptide.count.P6158.2.id.csv";"spectra.count.P6158.1.id.csv";"spectra.count.P6158.2.id.csv";"dNSAF.P6158.1.id.csv";"dNSAF.P6158.2.id.csv";"Go.Cc";"norm.sc"
"2";2;"O00231";"O00231-1,O00231-2";"PSD11_HUMAN";"26S proteasome non-ATPase regulatory subunit 11";"PSMD11";1;1;0,000518154031866975;1;NA;1;NA;NA;NA;"nucleoplasm, proteasome accessory complex, proteasome complex, cytosol";0,0013550135501355
"4";4;"O15371";"O15371";"EIF3D_HUMAN";"Eukaryotic translation initiation factor 3 subunit D";"EIF3D";1;1;0,000798032851999501;1;NA;1;NA;0,00176994347395223;NA;"eukaryotic translation initiation factor 3 complex, eukaryotic 48S preinitiation complex, cytosol, eukaryotic 43S preinitiation complex";0,0013550135501355
"5";5;"O60506";"O60506-1,O60506-2,O60506-3,O60506-4";"HNRPQ_HUMAN";"Heterogeneous nuclear ribonucleoprotein Q";"SYNCRIP";2;2;0,000350980740686779;2;NA;2;NA;NA;NA;"ribonucleoprotein complex, nucleoplasm, CRD-mediated mRNA stability complex, endoplasmic reticulum, catalytic step 2 spliceosome, nucleus, histone pre-mRNA 3'end processing complex, GAIT complex";0,002710027100271
"6";6;"O60814";"O60814,P57053,P58876,P62807,Q5QNW6-1,Q5QNW6-2,Q93079,Q99877,Q99879,Q99880";"H2B1C_HUMAN, H2B1D_HUMAN, H2B1H_HUMAN, H2B1K_HUMAN, H2B1L_HUMAN, H2B1M_HUMAN, H2B1N_HUMAN, H2B2F_HUMAN, H2BFS_HUMAN";"Histone H2B type 1-C/E/F/G/I, Histone H2B type 1-D, Histone H2B type 1-H, Histone H2B type 1-K, Histone H2B type 1-L, Histone H2B type 1-M, Histone H2B type 1-N, Histone H2B type 2-F, Histone H2B type F-S";"H2BFS, HIST1H2BD, HIST1H2BH, HIST1H2BI,HIST1H2BG,HIST1H2BC,HIST1H2BE,HIST1H2BF, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST2H2BF";1;4;0,00416497145614978;1;1;3;1;0,00721673380748379;0,00570733674104558;"nucleosome, nucleoplasm";0,00542005420054201
"7";7;"O75526";"O75526,P38159-1,P38159-3,Q8N7X1,Q96E39";"RBMX_HUMAN, RMXL1_HUMAN, RMXL2_HUMAN, RMXL3_HUMAN";"RNA-binding motif protein, X-linked-like-2, RNA-binding motif protein, X-linked-like-3, RNA-binding motif protein, X chromosome, RNA binding motif protein, X-linked-like-1";"RBMX, RBMXL1, RBMXL2, RBMXL3";1;1;0,000166218929264814;NA;1;NA;1;NA;0,000777852276226872;"nucleus, ribonucleoprotein complex";0,0013550135501355
"29";29;"P06899";"P06899,P23527,P33778,Q16778";"H2B1B_HUMAN, H2B1J_HUMAN, H2B1O_HUMAN, H2B2E_HUMAN";"Histone H2B type 1-B, Histone H2B type 1-J, Histone H2B type 1-O, Histone H2B type 2-E";"HIST1H2BB, HIST1H2BJ, HIST1H2BO, HIST2H2BE";2;2;0,00520621432018722;1;1;1;1;0,00481115587165586;0,0114146734820912;"nucleoplasm, nucleosome";0,002710027100271
"42";42;"P09622";"P09622";"DLDH_HUMAN";"Dihydrolipoyl dehydrogenase, mitochondrial";"DLD";1;2;0,00171835757522879;1;1;1;1;0,00190555800339061;0,00282563626472198;"nucleus, cilium, acrosomal matrix, mitochondrial matrix, mitochondrion";0,002710027100271
"45";45;"P0C0S5";"P0C0S5,Q71UI9-1";"H2AV_HUMAN, H2AZ_HUMAN";"Histone H2A.V, Histone H2A.Z";"H2AFV, H2AFZ";2;3;0,00768730083215145;2;0;3;0;0,0340990672403609;NA;"nucleosome, nucleus";0,0040650406504065
"53";53;"P13010";"P13010";"XRCC5_HUMAN";"X-ray repair cross-complementing protein 5";"XRCC5";3;3;0,00179230329055626;3;NA;3;NA;0,00397511894969599;NA;"cytosol, nuclear chromosome, telomeric region, nonhomologous end joining complex, nuclear telomere cap complex, nucleus, nucleoplasm, Ku70:Ku80 complex";0,0040650406504065
"65";65;"P16402";"P10412,P16402,P16403";"H12_HUMAN, H13_HUMAN, H14_HUMAN";"Histone H1.2, Histone H1.3, Histone H1.4";"HIST1H1C, HIST1H1D, HIST1H1E";4;16;0,010715393639099;4;4;8;8;0,0118827445479427;0,0176202004133965;"nuclear chromatin, nucleosome";0,021680216802168
"68";68;"P18124";"P18124";"RL7_HUMAN";"60S ribosomal protein L7";"RPL7";2;2;0,00352679034593328;2;NA;2;NA;0,0078220082558534;NA;"cytosolic large ribosomal subunit, ribonucleoprotein complex, cytosol";0,002710027100271
"71";71;"P18621";"P18621-1,P18621-2,P18621-3";"RL17_HUMAN";"60S ribosomal protein L17";"RPL17";1;1;0,000792250005245882;1;NA;1;NA;NA;NA;"cytosolic large ribosomal subunit, cytosol";0,0013550135501355
"74";74;"P22061";"P22061-1,P22061-2";"PIMT_HUMAN";"Protein-L-isoaspartate(D-aspartate) O-methyltransferase";"PCMT1";1;2;0,00192652864711774;1;1;1;1;NA;NA;"cytoplasm, endoplasmic reticulum";0,002710027100271
"75";75;"P22626";"P22626-1,P22626-2";"ROA2_HUMAN";"Heterogeneous nuclear ribonucleoproteins A2/B1";"HNRNPA2B1";9;12;0,00853445520287537;8;3;9;3;NA;NA;"spliceosomal complex, cytoplasm, catalytic step 2 spliceosome, ribonucleoprotein complex, nucleoplasm";0,016260162601626
"83";83;"P26641";"P26641";"EF1G_HUMAN";"Elongation factor 1-gamma";"EEF1G";1;2;0,00200147369746328;1;1;1;1;0,00221951721676389;0,00329118731977915;"cytosol, eukaryotic translation elongation factor 1 complex";0,002710027100271
"87";87;"P30048";"P30048";"PRDX3_HUMAN";"Thioredoxin-dependent peroxide reductase, mitochondrial";"PRDX3";1;1;0,00170828907381143;1;NA;1;NA;0,00378878524892899;NA;"cytoplasm, early endosome, mitochondrion, mitochondrial matrix";0,0013550135501355
"95";95;"P31943";"P31943";"HNRH1_HUMAN";"Heterogeneous nuclear ribonucleoprotein H";"HNRNPH1";4;5;0,00486995548881656;4;1;4;1;0,00864079308441712;0,00320322685688972;"nucleus, nucleoplasm, catalytic step 2 spliceosome";0,00677506775067751
"96";96;"P32969";"P32969";"RL9_HUMAN";"60S ribosomal protein L9";"RPL9P9,RPL9P7,RPL9P8,RPL9";2;2;0,00455543753016382;2;NA;2;NA;0,0101034273304773;NA;"cytosol, cytosolic large ribosomal subunit, cytoplasm, nucleolus, ribosome";0,002710027100271
"106";106;"P39687";"P39687,Q92688-1,Q92688-2";"AN32A_HUMAN, AN32B_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member A, Acidic leucine-rich nuclear phosphoprotein 32 family member B";"ANP32A, ANP32B";1;1;0,000582319577757293;1;NA;1;NA;0,00389529728403944;NA;"nucleoplasm, nucleus, cytoplasm, endoplasmic reticulum, perinuclear region of cytoplasm";0,0013550135501355
"110";110;"P46778";"P46778";"RL21_HUMAN";"60S ribosomal protein L21";"RPL21";1;1;0,00273326251809829;1;NA;1;NA;0,00606205639828639;NA;"cytosolic large ribosomal subunit, nucleolus, cytosol, cytoplasm";0,0013550135501355
"112";112;"P47813";"O14602,P47813";"IF1AX_HUMAN, IF1AY_HUMAN";"Eukaryotic translation initiation factor 1A, X-chromosomal, Eukaryotic translation initiation factor 1A, Y-chromosomal";"EIF1AX, EIF1AY";1;1;0,00151847917672127;1;NA;1;NA;0,0033678091101591;NA;"cytosol";0,0013550135501355
"117";117;"P51991";"P51991-1,P51991-2";"ROA3_HUMAN";"Heterogeneous nuclear ribonucleoprotein A3";"HNRNPA3";7;10;0,0057846825779858;7;2;8;2;NA;NA;"ribonucleoprotein complex, catalytic step 2 spliceosome, nucleoplasm";0,013550135501355
"127";127;"P62266";"P62266";"RS23_HUMAN";"40S ribosomal protein S23";"RPS23";1;1;0,00305819582444564;1;NA;1;NA;0,00678272044563512;NA;"cytoplasm, cytosol, cytosolic small ribosomal subunit, nucleolus, ribosome";0,0013550135501355
"129";129;"P62304";"P62304";"RUXE_HUMAN";"Small nuclear ribonucleoprotein E";"SNRPE";1;1;0,00475350003147529;1;NA;1;NA;0,0105427067796285;NA;"U1 snRNP, U7 snRNP, spliceosomal complex, U4 snRNP, nucleus, small nuclear ribonucleoprotein complex, pICln-Sm protein complex, cytosol, nucleoplasm, SMN-Sm protein complex, U12-type spliceosomal complex, catalytic step 2 spliceosome, methylosome";0,0013550135501355
