"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6158.1.id.csv";"peptide.count.P6158.2.id.csv";"spectra.count.P6158.1.id.csv";"spectra.count.P6158.2.id.csv";"dNSAF.P6158.1.id.csv";"dNSAF.P6158.2.id.csv";"Go.Cc";"norm.sc"
"8";8;"P00505";"P00505";"AATM_HUMAN";"Aspartate aminotransferase, mitochondrial";"GOT2";1;1;0,00101702791371099;1;NA;1;NA;0,00225564889238563;NA;"mitochondrial inner membrane, mitochondrion, extracellular vesicular exosome, plasma membrane, mitochondrial matrix";0,0013550135501355
"10";10;"P01889";"P01889";"1B07_HUMAN";"HLA class I histocompatibility antigen, B-7 alpha chain";"HLA-B";1;1;0,0211412570460641;0;1;0;1;NA;0,0357575683113021;"phagocytic vesicle membrane, early endosome membrane, cell surface, extracellular vesicular exosome, ER to Golgi transport vesicle membrane, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, integral component of plasma membrane, plasma membrane";0,0013550135501355
"11";11;"P01892";"P01892";"1A02_HUMAN";"HLA class I histocompatibility antigen, A-2 alpha chain";"HLA-A";1;1;0,0509210551316942;0;1;0;1;NA;0,0827485644756527;"plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, early endosome membrane, Golgi membrane, cell surface";0,0013550135501355
"12";12;"P01903";"P01903";"DRA_HUMAN";"HLA class II histocompatibility antigen, DR alpha chain";"HLA-DRA";1;2;0,00344348033776163;1;1;1;1;0,00381861820364497;0,00566239708166727;"lysosomal membrane, MHC class II protein complex, extracellular vesicular exosome, plasma membrane, late endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, transport vesicle membrane, integral component of plasma membrane, lysosome, Golgi membrane, clathrin-coated endocytic vesicle membrane, trans-Golgi network membrane, endocytic vesicle membrane, ER to Golgi transport vesicle membrane";0,002710027100271
"13";13;"P02786";"P02786";"TFR1_HUMAN";"Transferrin receptor protein 1";"TFRC";4;5;0,00287711844010346;4;1;4;1;0,00510488959855696;0,00189243270887301;"cell surface, endosome, plasma membrane, integral component of plasma membrane, perinuclear region of cytoplasm, extracellular region, extracellular space, blood microparticle, melanosome, external side of plasma membrane, intracellular membrane-bounded organelle, membrane, cytoplasmic membrane-bounded vesicle, extracellular vesicular exosome, coated pit";0,00677506775067751
"15";15;"P04222";"P04222";"1C03_HUMAN";"HLA class I histocompatibility antigen, Cw-3 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;0;"MHC class I protein complex, cell surface, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, phagocytic vesicle membrane, plasma membrane, ER to Golgi transport vesicle membrane, early endosome membrane";0
"16";16;"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";4;5;0,00339535716533949;2;3;2;3;0,00301220193703671;0,00669991704383612;"extracellular vesicular exosome, plasma membrane, blood microparticle, extracellular space, membrane, cytoskeleton, keratin filament";0,00677506775067751
"17";17;"P04406";"P04406-1";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";10;19;0,0248033374776681;9;6;12;7;NA;NA;"perinuclear region of cytoplasm, extracellular vesicular exosome, GAIT complex, ribonucleoprotein complex, cytosol, nucleus, microtubule cytoskeleton, lipid particle, cytoplasm, plasma membrane";0,0257452574525745
"18";18;"P04439";"P04439";"1A03_HUMAN";"HLA class I histocompatibility antigen, A-3 alpha chain";"HLA-A";0;0;0;0;0;0;0;NA;0;"MHC class I protein complex, integral component of plasma membrane, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane, early endosome membrane";0
"21";21;"P05023";"P05023-1,P05023-3,P05023-4";"AT1A1_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-1";"ATP1A1";7;9;0,00128246921670301;3;6;3;6;NA;NA;"basolateral plasma membrane, integral component of membrane, endosome, endoplasmic reticulum, T-tubule, membrane, extracellular vesicular exosome, caveola, sodium:potassium-exchanging ATPase complex, Golgi apparatus, melanosome, plasma membrane";0,0121951219512195
"22";22;"P05107";"P05107";"ITB2_HUMAN";"Integrin beta-2";"ITGB2";3;6;0,00341213526316562;3;3;3;3;0,00378385835003572;0,00561085380524117;"integrin complex, extracellular vesicular exosome, receptor complex, plasma membrane";0,00813008130081301
"25";25;"P05534";"P05534,P30447";"1A23_HUMAN, 1A24_HUMAN";"HLA class I histocompatibility antigen, A-23 alpha chain, HLA class I histocompatibility antigen, A-24 alpha chain";"HLA-A";0;0;0;0;0;0;0;NA;0;"ER to Golgi transport vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, extracellular vesicular exosome, Golgi membrane, MHC class I protein complex, plasma membrane, early endosome membrane, phagocytic vesicle membrane";0
"26";26;"P05556";"P05556-1";"ITB1_HUMAN";"Integrin beta-1";"ITGB1";6;6;0,00328813536011825;6;NA;6;NA;NA;NA;"focal adhesion, alpha9-beta1 integrin complex, receptor complex, basement membrane, melanosome, myelin sheath abaxonal region, lamellipodium, hemidesmosome, membrane raft, alpha7-beta1 integrin complex, alpha3-beta1 integrin complex, cell surface, sarcolemma, plasma membrane, intercalated disc, alpha8-beta1 integrin complex, external side of plasma membrane, integrin complex, extracellular vesicular exosome, neuromuscular junction, cytoplasm, filopodium, recycling endosome, acrosomal vesicle, ruffle, cleavage furrow";0,00813008130081301
"27";27;"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";10;14;0,0115737392070703;10;3;10;4;0,0183351422254409;0,0108752276653572;"mitochondrial nucleoid, mitochondrial membrane, mitochondrial proton-transporting ATP synthase, catalytic core, mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, extracellular vesicular exosome, cell surface, mitochondrion, plasma membrane";0,018970189701897
"28";28;"P06733";"P06733-1,P06733-2";"ENOA_HUMAN";"Alpha-enolase";"ENO1";2;4;0,00201530876910473;2;2;2;2;NA;NA;"extracellular vesicular exosome, plasma membrane, cytoplasm, nucleus, phosphopyruvate hydratase complex, extracellular space, M band, cytosol";0,00542005420054201
"30";30;"P07237";"P07237";"PDIA1_HUMAN";"Protein disulfide-isomerase";"P4HB";1;1;0,000860870084440407;1;NA;1;NA;0,00190930910182248;NA;"endoplasmic reticulum, endoplasmic reticulum lumen, extracellular region, plasma membrane, procollagen-proline 4-dioxygenase complex, extracellular vesicular exosome, melanosome, endoplasmic reticulum-Golgi intermediate compartment";0,0013550135501355
"32";32;"P07900";"P07900-1,P07900-2";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";2;3;0,00238973772074168;2;1;2;1;NA;NA;"cytosol, plasma membrane, mitochondrion, extracellular vesicular exosome, melanosome, nucleus, extracellular region, endocytic vesicle lumen, cytoplasm";0,0040650406504065
"36";36;"P08195";"P08195-1,P08195-2,P08195-3,P08195-4";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";9;21;0,00364435002413106;9;6;12;9;NA;NA;"integral component of membrane, apical plasma membrane, cytoplasm, nucleus, melanosome, cell junction, plasma membrane, extracellular vesicular exosome";0,0284552845528455
"37";37;"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";2;3;0,00507390169105539;2;1;2;1;0,00625184453598596;0,00761503769592546;"brush border membrane, inclusion body, cytosol, basolateral plasma membrane, apical plasma membrane, extracellular vesicular exosome, cell surface, mitochondrion, cytoplasm, melanosome";0,0040650406504065
"38";38;"P08575";"P08575-1,P08575-2";"PTPRC_HUMAN";"Receptor-type tyrosine-protein phosphatase C";"PTPRC";20;33;0,00553359896302108;19;11;21;12;NA;NA;"external side of plasma membrane, membrane raft, plasma membrane, integral component of plasma membrane, extracellular vesicular exosome, focal adhesion";0,0447154471544715
"39";39;"P08648";"P08648";"ITA5_HUMAN";"Integrin alpha-5";"ITGA5";3;3;0,0012506825630955;3;NA;3;NA;0,00277386756070302;NA;"ruffle, external side of plasma membrane, alphav-beta3 integrin-vitronectin complex, integrin complex, synapse, plasma membrane, cytoplasm";0,0040650406504065
"40";40;"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";1;1;0,00148244746744314;NA;1;NA;1;NA;0,00487541986014741;"plasma membrane, cytoplasm, nucleus, 90S preribosome, cytosol, cytosolic small ribosomal subunit, extracellular vesicular exosome";0,0013550135501355
"41";41;"P09429";"P09429";"HMGB1_HUMAN";"High mobility group protein B1";"HMGB1";2;3;0,00610216748226595;2;NA;3;NA;0,0135338933543138;NA;"nucleoplasm, condensed chromosome, cell surface, nucleus, extracellular region, extracellular space";0,0040650406504065
