"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5772.3.id.csv";"peptide.count.P5772.4.id.csv";"spectra.count.P5772.3.id.csv";"spectra.count.P5772.4.id.csv";"dNSAF.P5772.3.id.csv";"dNSAF.P5772.4.id.csv";"Go.Cc";"norm.sc"
"8";8;"O43143";"O43143";"DHX15_HUMAN";"Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15";"DHX15";1;1;0,000113760965566182;1;NA;1;NA;0,000269659541647685;NA;"U12-type spliceosomal complex, nucleus, nucleolus";0,000239520958083832
"11";11;"O60812";"O60812";"HNRCL_HUMAN";"Heterogeneous nuclear ribonucleoprotein C-like 1";"HNRNPCL1";1;1;0,000463003247227549;1;NA;1;NA;0,00109750513110875;NA;"ribonucleoprotein complex, nucleus";0,000239520958083832
"13";13;"O60841";"O60841";"IF2P_HUMAN";"Eukaryotic translation initiation factor 5B";"EIF5B";5;7;0,000518917847029346;3;4;3;4;0,000527162300680106;0,000701944203160125;"cytosol";0,00167664670658683
"14";14;"O75821";"O75821";"EIF3G_HUMAN";"Eukaryotic translation initiation factor 3 subunit G";"EIF3G";2;2;0,000565249797656967;2;NA;2;NA;0,00133987084756194;NA;"eukaryotic 48S preinitiation complex, cytosol, nucleus, perinuclear region of cytoplasm, eukaryotic 43S preinitiation complex, eukaryotic translation initiation factor 3 complex";0,000479041916167665
"16";16;"O76094";"O76094";"SRP72_HUMAN";"Signal recognition particle subunit SRP72";"SRP72";2;2;0,000269567712742518;2;NA;2;NA;0,000638984606884977;NA;"cytosol, signal recognition particle, endoplasmic reticulum targeting, endoplasmic reticulum";0,000479041916167665
"17";17;"O94776";"O94776";"MTA2_HUMAN";"Metastasis-associated protein MTA2";"MTA2";3;3;0,000406167519274467;NA;3;NA;3;NA;0,000961495427981309;"nuclear chromatin, protein complex, nucleus, histone deacetylase complex, transcription factor complex, NuRD complex";0,000718562874251497
"26";26;"P02795";"P02795,P13640-1,P13640-2,P80297";"MT1G_HUMAN, MT1X_HUMAN, MT2_HUMAN";"Metallothionein-1G, Metallothionein-1X, Metallothionein-2";"MT1G, MT1X, MT2A";1;2;0,00147056857927016;1;1;1;1;0,00351441533786737;0,00350972101580063;"perinuclear region of cytoplasm, nucleus, cytosol, cytoplasm";0,000479041916167665
"30";30;"P04350";"P04350";"TBB4A_HUMAN";"Tubulin beta-4A chain";"TUBB4A";1;1;0,00112031491427507;1;0;1;0;0,00277630896341662;0;"cilium, nucleus, neuronal cell body, internode region of axon, myelin sheath, cytosol, microtubule";0,000239520958083832
"32";32;"P04732";"P04732-1";"MT1E_HUMAN";"Metallothionein-1E";"MT1E";1;2;0,00593048968033539;1;1;1;1;NA;NA;"nucleus, perinuclear region of cytoplasm, cytoplasm";0,000479041916167665
"39";39;"P05165";"P05165-1,P05165-2";"PCCA_HUMAN";"Propionyl-CoA carboxylase alpha chain, mitochondrial";"PCCA";41;122;0,00757807421034614;36;40;60;62;NA;NA;"cytosol, mitochondrial matrix";0,0292215568862275
"40";40;"P05166";"P05166-1,P05166-2";"PCCB_HUMAN";"Propionyl-CoA carboxylase beta chain, mitochondrial";"PCCB";13;22;0,00184571362500234;13;9;13;9;NA;NA;"mitochondrial matrix, cytosol, mitochondrion";0,00526946107784431
"44";44;"P05455";"P05455";"LA_HUMAN";"Lupus La protein";"SSB";2;2;0,000443333174632915;NA;2;NA;2;NA;0,00104947540178352;"ribonucleoprotein complex, nucleus";0,000479041916167665
"51";51;"P06748";"P06748-1,P06748-3";"NPM_HUMAN";"Nucleophosmin";"NPM1";6;10;0,00153809468750195;4;6;4;6;NA;NA;"ribonucleoprotein complex, cytosol, cytoplasm, nucleus, spindle pole centrosome, centrosome, nucleoplasm, nucleolus";0,00239520958083832
"58";58;"P07814";"P07814";"SYEP_HUMAN";"Bifunctional glutamate/proline--tRNA ligase";"EPRS";8;15;0,000897221901042804;8;5;10;5;0,00141785274874279;0,000707979437711105;"GAIT complex, cytoplasm, cytosol, ribonucleoprotein complex";0,00359281437125748
