"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5772.3.id.csv";"peptide.count.P5772.4.id.csv";"spectra.count.P5772.3.id.csv";"spectra.count.P5772.4.id.csv";"dNSAF.P5772.3.id.csv";"dNSAF.P5772.4.id.csv";"Go.Cc";"norm.sc"
"1";1;"O00299";"O00299";"CLIC1_HUMAN";"Chloride intracellular channel protein 1";"CLIC1";3;6;0,00225161745124767;3;2;4;2;0,0035581632466375;0,00177670524451318;"extracellular space, cytoplasm, brush border, blood microparticle, nuclear envelope, extracellular vesicular exosome, perinuclear region of cytoplasm, mitochondrion, nucleus, chloride channel complex, plasma membrane, nuclear membrane";0,00143712574850299
"18";18;"O95716";"O95716";"RAB3D_HUMAN";"Ras-related protein Rab-3D";"RAB3D";0;0;0;0;0;0;0;NA;0;"mitochondrion, extracellular vesicular exosome, zymogen granule, transport vesicle, plasma membrane";0
"29";29;"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";29;114;0,0189726349631566;26;26;56;58;0,0220380844877601;0,0228985337142638;"plasma membrane, extracellular vesicular exosome, membrane, keratin filament, cytoskeleton, nucleus, blood microparticle, extracellular space";0,0273053892215569
"31";31;"P04406";"P04406";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";12;25;0,00674925131530706;11;8;13;12;0,008319198098295;0,00766900233900316;"nucleus, extracellular vesicular exosome, cytosol, ribonucleoprotein complex, cytoplasm, microtubule cytoskeleton, lipid particle, plasma membrane, perinuclear region of cytoplasm, GAIT complex";0,00598802395209581
"36";36;"P05023";"P05023-1,P05023-3";"AT1A1_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-1";"ATP1A1";3;3;0,00013260992320398;NA;3;NA;3;NA;NA;"protein complex, Golgi apparatus, sodium:potassium-exchanging ATPase complex, extracellular vesicular exosome, T-tubule, membrane, integral component of membrane, plasma membrane, caveola, melanosome, basolateral plasma membrane, endoplasmic reticulum, endosome";0,000718562874251497
"37";37;"P05109";"P05109";"S10A8_HUMAN";"Protein S100-A8";"S100A8";5;10;0,00972472770162523;5;4;5;5;0,0115257707317156;0,0115103753743999;"extracellular region, nucleus, plasma membrane, cytosol, cytoskeleton, extracellular space, extracellular vesicular exosome";0,00239520958083832
"38";38;"P05141";"P05141";"ADT2_HUMAN";"ADP/ATP translocase 2";"SLC25A5";7;12;0,00364187789094421;5;7;5;7;0,00359696871828707;0,00502902977767405;"MMXD complex, mitochondrion, extracellular vesicular exosome, mitochondrial nucleoid, integral component of plasma membrane, mitochondrial inner membrane, nucleus";0,00287425149700599
"47";47;"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";9;14;0,00239349630765899;9;5;9;5;0,00364728548296633;0,00202356315655802;"mitochondrial nucleoid, mitochondrion, mitochondrial membrane, mitochondrial proton-transporting ATP synthase, catalytic core, plasma membrane, extracellular vesicular exosome, nucleus, cell surface, membrane, mitochondrial proton-transporting ATP synthase complex, mitochondrial matrix";0,00335329341317365
"48";48;"P06702";"P06702";"S10A9_HUMAN";"Protein S100-A9";"S100A9";3;4;0,00317333219737244;NA;3;NA;4;NA;0,00751203445487151;"nucleus, cytosol, extracellular space, plasma membrane, extracellular vesicular exosome, cytoskeleton, extracellular region";0,000958083832335329
"49";49;"P06733";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";23;49;0,0102109640867065;20;21;23;26;NA;NA;"M band, cytoplasm, extracellular vesicular exosome, plasma membrane, extracellular space, phosphopyruvate hydratase complex, cytosol, nucleus";0,0117365269461078
"50";50;"P06744";"P06744-1,P06744-2";"G6PI_HUMAN";"Glucose-6-phosphate isomerase";"GPI";5;7;0,000567275782594805;3;4;3;4;NA;NA;"cytoplasm, cytosol, neuron projection, extracellular vesicular exosome, plasma membrane, nucleus, extracellular space";0,00167664670658683
"55";55;"P07237";"P07237";"PDIA1_HUMAN";"Protein disulfide-isomerase";"P4HB";6;9;0,00160228289099613;5;4;5;4;0,0021100328308062;0,00168577151152628;"procollagen-proline 4-dioxygenase complex, endoplasmic reticulum lumen, endoplasmic reticulum-Golgi intermediate compartment, melanosome, extracellular vesicular exosome, extracellular region, plasma membrane, endoplasmic reticulum";0,00215568862275449
"59";59;"P07900";"P07900-1,P07900-2";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";8;13;0,00132818258465845;6;7;6;7;NA;NA;"plasma membrane, cytosol, endocytic vesicle lumen, mitochondrion, extracellular region, nucleus, extracellular vesicular exosome, cytoplasm, melanosome";0,00311377245508982
"62";62;"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";8;13;0,0028887075294624;4;8;4;9;0,00234729759733603;0,00436312262037173;"extracellular vesicular exosome, cytoplasm, brush border membrane, basolateral plasma membrane, cell surface, apical plasma membrane, cytosol, inclusion body, mitochondrion, melanosome";0,00311377245508982
"68";68;"P09211";"P09211";"GSTP1_HUMAN";"Glutathione S-transferase P";"GSTP1";4;6;0,00258399907500328;4;2;4;2;0,00408341591637923;0,00203898078060798;"cytoplasm, mitochondrion, intracellular, cytosol, nucleus, extracellular space, extracellular vesicular exosome, plasma membrane, TRAF2-GSTP1 complex";0,00143712574850299
"69";69;"P09429";"P09429";"HMGB1_HUMAN";"High mobility group protein B1";"HMGB1";7;21;0,00907905101352895;7;6;11;10;0,0109682450777163;0,010511024954297;"condensed chromosome, nucleoplasm, nucleus, extracellular region, extracellular space, cell surface";0,00502994011976048
"74";74;"P10768";"P10768";"ESTD_HUMAN";"S-formylglutathione hydrolase";"ESD";5;8;0,00256567284042878;4;4;4;4;0,00304084163985687;0,00303677988601189;"cytoplasmic membrane-bounded vesicle, Golgi apparatus, extracellular vesicular exosome, cytoplasm, plasma membrane, nucleus";0,00191616766467066
