"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6170.1.id.csv";"peptide.count.P6170.2.id.csv";"spectra.count.P6170.1.id.csv";"spectra.count.P6170.2.id.csv";"dNSAF.P6170.1.id.csv";"dNSAF.P6170.2.id.csv";"Go.Cc";"norm.sc"
"2";2;"P00558";"P00558";"PGK1_HUMAN";"Phosphoglycerate kinase 1";"PGK1";1;1;0,0363845431480787;1;NA;1;NA;0,0672510976141614;NA;"extracellular vesicular exosome, cytosol";0,03125
"3";3;"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";2;3;0,0706786699972771;2;1;2;1;0,0870922599537431;0,13021843710371;"extracellular vesicular exosome, plasma membrane, blood microparticle, extracellular space, membrane, cytoskeleton, keratin filament";0,09375
"5";5;"P04406";"P04406-1";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";3;6;0,271743662556695;2;2;2;4;NA;NA;"perinuclear region of cytoplasm, extracellular vesicular exosome, GAIT complex, ribonucleoprotein complex, cytosol, nucleus, microtubule cytoskeleton, lipid particle, cytoplasm, plasma membrane";0,1875
"6";6;"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";1;1;0,0286811994191849;1;NA;1;NA;0,0530126799718436;NA;"mitochondrial nucleoid, mitochondrial membrane, mitochondrial proton-transporting ATP synthase, catalytic core, mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, extracellular vesicular exosome, cell surface, mitochondrion, plasma membrane";0,03125
"7";7;"P07437";"P07437";"TBB5_HUMAN";"Tubulin beta chain";"TUBB";1;1;0,0854299239456578;0;1;0;1;0;0,37775078150806;"cytosol, cell body, microtubule, nuclear envelope lumen, extracellular vesicular exosome, cytoskeleton";0,03125
"8";8;"P09651";"P09651-1,P09651-2,P09651-3";"ROA1_HUMAN";"Heterogeneous nuclear ribonucleoprotein A1";"HNRNPA1";1;1;0,0135952997246853;1;NA;1;NA;NA;NA;"spliceosomal complex, extracellular vesicular exosome, intermediate filament cytoskeleton, cytoplasm, ribonucleoprotein complex, nucleus, nucleoplasm, catalytic step 2 spliceosome";0,03125
"9";9;"P20671";"P04908,P20671,Q7L7L0";"H2A1B_HUMAN, H2A1D_HUMAN, H2A3_HUMAN";"Histone H2A type 1-B/E, Histone H2A type 1-D, Histone H2A type 3";"HIST1H2AD, HIST1H2AE,HIST1H2AB, HIST3H2A";2;3;0,116710419174991;2;1;2;1;0,143813885667207;0,215027367935357;"nucleosome, extracellular vesicular exosome, nucleus";0,09375
"10";10;"P35527";"P35527";"K1C9_HUMAN";"Keratin, type I cytoskeletal 9";"KRT9";1;1;0,024353699025279;1;NA;1;NA;0,0450139770547436;NA;"intermediate filament, extracellular vesicular exosome, extracellular space";0,03125
"11";11;"P61604";"P61604";"CH10_HUMAN";"10 kDa heat shock protein, mitochondrial";"HSPE1";1;1;0,148748573458322;1;NA;1;NA;0,274938310834366;NA;"mitochondrial matrix, mitochondrion, extracellular vesicular exosome";0,03125
"13";13;"P84243";"P68431,P84243,Q16695,Q6NXT2,Q71DI3";"H31_HUMAN, H31T_HUMAN, H32_HUMAN, H33_HUMAN, H3C_HUMAN";"Histone H3.1, Histone H3.1t, Histone H3.2, Histone H3.3, Histone H3.3C";"H3F3B,H3F3A, H3F3C, HIST1H3A,HIST1H3B,HIST1H3J,HIST1H3E,HIST1H3D,HIST1H3H,HIST1H3F,HIST1H3I,HIST1H3G,HIST1H3C, HIST2H3D,HIST2H3C,HIST2H3A, HIST3H3";1;1;0,0223451465283488;NA;1;NA;1;NA;0,123506146531354;"nucleosome, nucleoplasm, extracellular vesicular exosome, extracellular region";0,03125
"14";14;"Q5VTE0";"P68104,Q5VTE0";"EF1A1_HUMAN, EF1A3_HUMAN";"Elongation factor 1-alpha 1, Putative elongation factor 1-alpha-like 3";"EEF1A1, EEF1A1P5";4;5;0,0821014853503724;4;NA;5;NA;0,151751665070916;NA;"extracellular space, cytoplasm, extracellular vesicular exosome";0,15625
