"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838.1.id.csv";"peptide.count.P5838.2.id.csv";"spectra.count.P5838.1.id.csv";"spectra.count.P5838.2.id.csv";"dNSAF.P5838.1.id.csv";"dNSAF.P5838.2.id.csv";"Go.Cc";"norm.sc"
"3";3;"A1L0T0";"A1L0T0";"ILVBL_HUMAN";"Acetolactate synthase-like protein";"ILVBL";1;2;5,8251169118129e-05;1;1;1;1;5,81955939222328e-05;5,83062236744719e-05;"integral component of membrane, membrane";9,5229025807066e-05
"9";9;"O00116";"O00116";"ADAS_HUMAN";"Alkyldihydroxyacetonephosphate synthase, peroxisomal";"AGPS";2;3;8,39241767841737e-05;1;2;1;2;5,58960719739379e-05;0,000112004660675581;"peroxisomal membrane, peroxisomal matrix, mitochondrion, intracellular membrane-bounded organelle, peroxisome, nucleolus, membrane";0,000142843538710599
"10";10;"O00148";"O00148";"DX39A_HUMAN";"ATP-dependent RNA helicase DDX39A";"DDX39A";4;8;0,00057081723859083;3;4;3;5;0,000419907786591099;0,00073021954059616;"cytoplasm, membrane, nucleus";0,000380916103228264
"15";15;"O00203";"O00203-1,Q13367-1";"AP3B1_HUMAN, AP3B2_HUMAN";"AP-3 complex subunit beta-1, AP-3 complex subunit beta-2";"AP3B1, AP3B2";1;1;8,4592690447283e-06;1;NA;1;NA;1,69023967641779e-05;NA;"Golgi apparatus, lysosomal membrane, membrane, AP-3 adaptor complex, clathrin-coated vesicle membrane";4,7614512903533e-05
"16";16;"O00217";"O00217";"NDUS8_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial";"NDUFS8";4;9;0,000788887261771233;4;4;5;4;0,000875705127591694;0,000701895873566976;"mitochondrial respiratory chain complex I, mitochondrion, mitochondrial inner membrane";0,000428530616131797
"22";22;"O00303";"O00303";"EIF3F_HUMAN";"Eukaryotic translation initiation factor 3 subunit F";"EIF3F";7;18;0,000928102660907333;6;7;8;10;0,000824193061262771;0,00103219981406908;"eukaryotic translation initiation factor 3 complex, eukaryotic 43S preinitiation complex, eukaryotic 48S preinitiation complex, membrane, cytosol";0,000857061232263594
"23";23;"O00410";"O00410-1,O00410-3";"IPO5_HUMAN";"Importin-5";"IPO5";20;36;0,000302035232401019;15;17;16;20;0,000268219619754612;0,000335911881151014;"cytoplasm, membrane, Golgi apparatus, nuclear membrane, intracellular membrane-bounded organelle, nucleus, nuclear pore";0,00171412246452719
"25";25;"O00429";"O00429-1,O00429-2,O00429-3,O00429-4,O00429-5,O00429-6";"DNM1L_HUMAN";"Dynamin-1-like protein";"DNM1L";7;10;4,16833547131539e-05;5;5;5;5;4,16435862305833e-05;4,17227506366239e-05;"synaptic vesicle membrane, mitochondrion, membrane, microtubule, cytosol, cytoplasm, cell junction, mitochondrial outer membrane, protein complex, Golgi apparatus, coated pit, perinuclear region of cytoplasm, peroxisome, intracellular membrane-bounded organelle";0,00047614512903533
"26";26;"O00461";"O00461";"GOLI4_HUMAN";"Golgi integral membrane protein 4";"GOLIM4";3;3;7,93421096608999e-05;3;NA;3;NA;0,000158532824822634;NA;"endosome membrane, nucleus, cis-Golgi network, membrane, Golgi cisterna membrane, integral component of membrane, Golgi apparatus, endocytic vesicle, Golgi lumen";0,000142843538710599
"35";35;"O00767";"O00767";"ACOD_HUMAN";"Acyl-CoA desaturase";"SCD";1;1;5,1274009585874e-05;1;NA;1;NA;0,000102450182058081;NA;"membrane, endoplasmic reticulum membrane, endoplasmic reticulum, integral component of membrane";4,7614512903533e-05
"36";36;"O14548";"O14548";"COX7R_HUMAN";"Cytochrome c oxidase subunit 7A-related protein, mitochondrial";"COX7A2L";1;1;0,000161468152994112;1;NA;1;NA;0,000322628204902203;NA;"mitochondrial inner membrane, mitochondrial respiratory chain";4,7614512903533e-05
"37";37;"O14561";"O14561";"ACPM_HUMAN";"Acyl carrier protein, mitochondrial";"NDUFAB1";2;4;0,000471983831828943;1;2;2;2;0,000471533530241681;0,000472429914900849;"mitochondrial matrix, mitochondrial membrane, mitochondrial inner membrane, mitochondrial respiratory chain complex I";0,000190458051614132
"49";49;"O14929";"O14929-1";"HAT1_HUMAN";"Histone acetyltransferase type B catalytic subunit";"HAT1";5;8;0,000351453354488378;5;3;5;3;0,000438897557981517;0,000263839141018613;"intracellular membrane-bounded organelle, cytoplasm, nucleoplasm, nucleus, protein complex, nuclear matrix, nuclear chromatin";0,000380916103228264
"54";54;"O14980";"O14980";"XPO1_HUMAN";"Exportin-1";"XPO1";19;35;0,000601548020958457;16;18;17;18;0,000583803418394463;0,000619319888441449;"intracellular membrane-bounded organelle, nucleolus, membrane, cytoplasm, nucleus, nucleoplasm, ribonucleoprotein complex, cytosol, nuclear envelope, nuclear membrane, Cajal body, annulate lamellae, kinetochore";0,00166650795162365
"58";58;"O15126";"O15126-1";"SCAM1_HUMAN";"Secretory carrier-associated membrane protein 1";"SCAMP1";1;2;0,000108919345806679;1;1;1;1;0,000108815430055773;0,000109022288054042;"recycling endosome membrane, clathrin-coated vesicle, trans-Golgi network, integral component of membrane";9,5229025807066e-05
"63";63;"O15173";"O15173";"PGRC2_HUMAN";"Membrane-associated progesterone receptor component 2";"PGRMC2";1;2;0,000185724579564976;1;1;1;1;0,00020616376322226;0,000165244544225409;"membrane, integral component of membrane";9,5229025807066e-05
"65";65;"O15260";"O15260-1,O15260-2";"SURF4_HUMAN";"Surfeit locus protein 4";"SURF4";2;6;0,000205286648044559;2;2;3;3;0,000205090791963854;0,000205480669306317;"endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum membrane, endoplasmic reticulum-Golgi intermediate compartment membrane, Golgi membrane, integral component of membrane";0,000285687077421198
"67";67;"O15269";"O15269-1,O15269-2";"SPTC1_HUMAN";"Serine palmitoyltransferase 1";"SPTLC1";1;1;1,94581072318486e-05;1;NA;1;NA;3,88790860030139e-05;NA;"serine C-palmitoyltransferase complex, integral component of membrane, endoplasmic reticulum membrane, SPOTS complex";4,7614512903533e-05
"68";68;"O15270";"O15270";"SPTC2_HUMAN";"Serine palmitoyltransferase 2";"SPTLC2";1;1;3,27533264080583e-05;1;NA;1;NA;6,54441554427956e-05;NA;"serine C-palmitoyltransferase complex, mitochondrion, endoplasmic reticulum membrane, integral component of membrane";4,7614512903533e-05
"72";72;"O15371";"O15371";"EIF3D_HUMAN";"Eukaryotic translation initiation factor 3 subunit D";"EIF3D";5;10;0,000335900902214029;3;5;4;6;0,000268464345685045;0,000403462044112404;"eukaryotic 43S preinitiation complex, eukaryotic translation initiation factor 3 complex, cytosol, eukaryotic 48S preinitiation complex, membrane";0,00047614512903533
"78";78;"O43169";"O43169";"CYB5B_HUMAN";"Cytochrome b5 type B";"CYB5B";3;7;0,000882545110200695;2;3;3;4;0,000755745521072284;0,00100957625650044;"mitochondrial outer membrane, membrane, integral component of membrane";0,000333301590324731
