"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6284.1.id.csv";"peptide.count.P6284.2.id.csv";"spectra.count.P6284.1.id.csv";"spectra.count.P6284.2.id.csv";"dNSAF.P6284.1.id.csv";"dNSAF.P6284.2.id.csv";"Go.Cc";"norm.sc"
"1";1;"A9QM74";"A9QM74";"IMA8_HUMAN";"Importin subunit alpha-8";"KPNA7";1;1;0,00017756479573069;1;0;1;0;0,000462489593699627;NA;"cytosol, nucleoplasm";0,00020708221163802
"2";2;"E9PAV3";"E9PAV3-1,E9PAV3-2,Q13765-1";"NACA_HUMAN, NACAM_HUMAN";"Nascent polypeptide-associated complex subunit alpha, Nascent polypeptide-associated complex subunit alpha, muscle-specific form";"NACA";2;7;0,000124157550005663;2;2;3;4;NA;NA;"cytoplasm, nucleus";0,00144957548146614
"3";3;"O00148";"O00148-1";"DX39A_HUMAN";"ATP-dependent RNA helicase DDX39A";"DDX39A";1;1;0,000570627458951611;1;0;1;0;NA;NA;"nucleus, cytoplasm";0,00020708221163802
"5";5;"O00231";"O00231-1,O00231-2";"PSD11_HUMAN";"26S proteasome non-ATPase regulatory subunit 11";"PSMD11";5;7;0,000643000771415584;3;4;3;4;NA;NA;"proteasome accessory complex, nucleus, cytosol, proteasome complex, nucleoplasm";0,00144957548146614
"7";7;"O00303";"O00303";"EIF3F_HUMAN";"Eukaryotic translation initiation factor 3 subunit F";"EIF3F";1;1;0,000217163926000301;1;NA;1;NA;0,000572976303358962;NA;"eukaryotic 48S preinitiation complex, cytosol, eukaryotic 43S preinitiation complex, eukaryotic translation initiation factor 3 complex";0,00020708221163802
"12";12;"O14508";"O14508";"SOCS2_HUMAN";"Suppressor of cytokine signaling 2";"SOCS2";1;1;0,000391553139303574;1;NA;1;NA;0,00103309363787449;NA;"cytosol, cytoplasm";0,00020708221163802
"14";14;"O14776";"O14776-1,O14776-2";"TCRG1_HUMAN";"Transcription elongation regulator 1";"TCERG1";2;3;0,000105911914729655;1;2;1;2;NA;NA;"nucleus";0,000621246634914061
"18";18;"O14979";"O14979-1,O14979-2,O14979-3";"HNRDL_HUMAN";"Heterogeneous nuclear ribonucleoprotein D-like";"HNRNPDL";2;3;0,000272720336392484;1;2;1;2;NA;NA;"cytoplasm, nucleus, spliceosomal complex";0,000621246634914061
"29";29;"O15355";"O15355";"PPM1G_HUMAN";"Protein phosphatase 1G";"PPM1G";3;6;0,000851950786616567;3;3;3;3;0,00112391505658873;0,00115766733252929;"nucleus, cytoplasm";0,00124249326982812
"30";30;"O15371";"O15371";"EIF3D_HUMAN";"Eukaryotic translation initiation factor 3 subunit D";"EIF3D";2;2;0,000282947159058787;NA;2;NA;2;NA;0,000768961512847922;"eukaryotic 43S preinitiation complex, eukaryotic translation initiation factor 3 complex, cytosol, eukaryotic 48S preinitiation complex";0,000414164423276041
