"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6284.1.id.csv";"peptide.count.P6284.2.id.csv";"spectra.count.P6284.1.id.csv";"spectra.count.P6284.2.id.csv";"dNSAF.P6284.1.id.csv";"dNSAF.P6284.2.id.csv";"Go.Cc";"norm.sc"
"4";4;"O00161";"O00161-1";"SNP23_HUMAN";"Synaptosomal-associated protein 23";"SNAP23";2;4;0,00146971604894991;2;2;2;2;NA;NA;"specific granule, cell junction, azurophil granule, neuron projection, synapse, plasma membrane, nucleus, extracellular vesicular exosome";0,000828328846552081
"6";6;"O00232";"O00232-1,O00232-2";"PSD12_HUMAN";"26S proteasome non-ATPase regulatory subunit 12";"PSMD12";2;2;0,000170016494697604;2;NA;2;NA;NA;NA;"nucleoplasm, proteasome regulatory particle, proteasome accessory complex, extracellular vesicular exosome, cytosol";0,000414164423276041
"11";11;"O00571";"O00571-1";"DDX3X_HUMAN";"ATP-dependent RNA helicase DDX3X";"DDX3X";6;10;0,00117111059791703;5;4;6;4;NA;NA;"mitochondrial outer membrane, extracellular vesicular exosome, cytoplasmic stress granule, nucleus, nuclear speck, cytoplasm";0,0020708221163802
"13";13;"O14672";"O14672";"ADA10_HUMAN";"Disintegrin and metalloproteinase domain-containing protein 10";"ADAM10";6;9;0,000932817773046749;5;4;5;4;0,00136732981483389;0,00112671366053653;"extracellular vesicular exosome, tetraspanin-enriched microdomain, Golgi-associated vesicle, postsynaptic density, plasma membrane, cytoplasm, nucleus, cell surface, integral component of membrane, perinuclear endoplasmic reticulum, Golgi apparatus";0,00186373990474218
"15";15;"O14818";"O14818-1,O14818-2";"PSA7_HUMAN";"Proteasome subunit alpha type-7";"PSMA7";4;7;0,0010941384094249;4;2;5;2;NA;NA;"nucleoplasm, proteasome core complex, alpha-subunit complex, proteasome core complex, extracellular vesicular exosome, nucleus, cytosol, proteasome complex";0,00144957548146614
"16";16;"O14828";"O14828-1,O14828-2";"SCAM3_HUMAN";"Secretory carrier-associated membrane protein 3";"SCAMP3";3;6;0,000670266757194014;3;3;3;3;NA;NA;"integral component of membrane, extracellular vesicular exosome, Golgi membrane";0,00124249326982812
"20";20;"O15031";"O15031";"PLXB2_HUMAN";"Plexin-B2";"PLXNB2";8;14;0,000590525191593855;5;8;6;8;0,000667744962891673;0,000917064002264769;"extracellular vesicular exosome, integral component of plasma membrane, intracellular";0,00289915096293228
"21";21;"O15067";"O15067";"PUR4_HUMAN";"Phosphoribosylformylglycinamidine synthase";"PFAS";6;7;0,00040559988869563;3;4;3;4;0,000458637982733519;0,000629881777340301;"extracellular vesicular exosome, cytosol";0,00144957548146614
"23";23;"O15127";"O15127";"SCAM2_HUMAN";"Secretory carrier-associated membrane protein 2";"SCAMP2";1;2;0,000471291924511292;1;1;1;1;0,000621740244070363;0,000640411715867267;"transport vesicle, nucleus, trans-Golgi network membrane, integral component of membrane, recycling endosome membrane, intracellular membrane-bounded organelle, Golgi apparatus, extracellular vesicular exosome";0,000414164423276041
"24";24;"O15143";"O15143";"ARC1B_HUMAN";"Actin-related protein 2/3 complex subunit 1B";"ARPC1B";3;6;0,00125044389648561;3;3;3;3;0,00164961726047701;0,00169915689129299;"actin cytoskeleton, extracellular vesicular exosome, cytoplasm, Arp2/3 protein complex";0,00124249326982812
"25";25;"O15144";"O15144";"ARPC2_HUMAN";"Actin-related protein 2/3 complex subunit 2";"ARPC2";3;7;0,00180897550358251;3;3;3;4;0,00204552540299149;0,00280927272693774;"Golgi apparatus, Arp2/3 protein complex, focal adhesion, cytoplasm, actin cytoskeleton, plasma membrane, synapse, cell leading edge, neuron projection, cytosol, endosome, extracellular vesicular exosome";0,00144957548146614
"26";26;"O15145";"O15145";"ARPC3_HUMAN";"Actin-related protein 2/3 complex subunit 3";"ARPC3";3;4;0,00174219149622714;2;2;2;2;0,00229834314942864;0,00236736465753181;"actin cytoskeleton, extracellular vesicular exosome, cytosol, lamellipodium, Arp2/3 protein complex";0,000828328846552081
"32";32;"O43175";"O43175";"SERA_HUMAN";"D-3-phosphoglycerate dehydrogenase";"PHGDH";7;14;0,00203637017288838;7;5;8;6;0,00307020698385215;0,00237180624225513;"extracellular vesicular exosome, cytosol";0,00289915096293228
"36";36;"O43707";"O43707-1";"ACTN4_HUMAN";"Alpha-actinin-4";"ACTN4";2;2;0,000351753116581827;2;0;2;0;NA;NA;"extracellular region, cell-cell junction, stress fiber, protein complex, nucleus, neuron projection, Z disc, perinuclear region of cytoplasm, cortical cytoskeleton, cytoplasm, extracellular vesicular exosome, ribonucleoprotein complex, platelet alpha granule lumen, pseudopodium";0,000414164423276041
