"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5831.1.id.csv";"peptide.count.P5831.2.id.csv";"spectra.count.P5831.1.id.csv";"spectra.count.P5831.2.id.csv";"dNSAF.P5831.1.id.csv";"dNSAF.P5831.2.id.csv";"Go.Cc";"norm.sc"
"1";1;"A6NL28";"A6NL28-1,A6NL28-2,P06753-2,P06753-3";"TPM3_HUMAN, TPM3L_HUMAN";"Putative tropomyosin alpha-3 chain-like protein, Tropomyosin alpha-3 chain";"TPM3";1;1;0,000102503832700721;1;NA;1;NA;NA;NA;"cytoskeleton, cytoplasm";0,000322061191626409
"2";2;"A8MWD9";"A8MWD9,P62308";"RUXG_HUMAN, RUXGL_HUMAN";"Small nuclear ribonucleoprotein G, Small nuclear ribonucleoprotein G-like protein";"SNRPG";1;1;0,000685157197525869;1;NA;1;NA;0,00149742736211002;NA;"spliceosomal complex";0,000322061191626409
"3";3;"O00148";"O00148,Q13838-1,Q13838-2";"DX39A_HUMAN, DX39B_HUMAN";"ATP-dependent RNA helicase DDX39A, Spliceosome RNA helicase DDX39B";"DDX39A, DDX39B";1;1;8,11721699329167e-05;NA;1;NA;1;NA;0,000675202971799063;"nucleus, cytoplasm";0,000322061191626409
"4";4;"O00231";"O00231-1,O00231-2";"PSD11_HUMAN";"26S proteasome non-ATPase regulatory subunit 11";"PSMD11";2;2;0,000246786478729697;NA;2;NA;2;NA;NA;"nucleoplasm, proteasome accessory complex, proteasome complex, cytosol";0,000644122383252818
"8";8;"O14979";"O14979-1,O14979-2,O14979-3";"HNRDL_HUMAN";"Heterogeneous nuclear ribonucleoprotein D-like";"HNRNPDL";2;3;0,000327309381218072;1;2;1;2;NA;NA;"spliceosomal complex, cytoplasm, nucleus";0,000966183574879227
"9";9;"O15042";"O15042-1,O15042-2";"SR140_HUMAN";"U2 snRNP-associated SURP motif-containing protein";"U2SURP";2;2;0,000101208837729769;2;NA;2;NA;NA;NA;"nucleus";0,000644122383252818
"11";11;"O15347";"O15347";"HMGB3_HUMAN";"High mobility group protein B3";"HMGB3";1;1;0,000520719470119661;1;NA;1;NA;0,00113804479520362;NA;"nucleus, chromosome";0,000322061191626409
"12";12;"O15371";"O15371";"EIF3D_HUMAN";"Eukaryotic translation initiation factor 3 subunit D";"EIF3D";7;8;0,00152034881786762;4;4;4;4;0,00166137926307097;0,00210446473692117;"eukaryotic translation initiation factor 3 complex, eukaryotic 48S preinitiation complex, cytosol, eukaryotic 43S preinitiation complex";0,00257648953301127
"15";15;"O43290";"O43290-1";"SNUT1_HUMAN";"U4/U6.U5 tri-snRNP-associated protein 1";"SART1";1;1;0,000130179867529915;NA;1;NA;1;NA;NA;"nucleus, nucleoplasm, Cajal body, catalytic step 2 spliceosome, Golgi apparatus, cytoplasm, cytosol";0,000322061191626409
"16";16;"O43390";"O43390-1,O43390-2";"HNRPR_HUMAN";"Heterogeneous nuclear ribonucleoprotein R";"HNRNPR";4;5;0,000560878360749311;4;1;4;1;NA;NA;"cytoplasm, catalytic step 2 spliceosome, spliceosomal complex, ribonucleoprotein complex, nucleus, nucleoplasm";0,00161030595813205
"17";17;"O43396";"O43396";"TXNL1_HUMAN";"Thioredoxin-like protein 1";"TXNL1";5;9;0,00324323545403249;5;2;7;2;0,00551301976915246;0,00199523646337855;"nucleus, cytoplasm, proteasome complex";0,00289855072463768
"18";18;"O43670";"O43670-1,O43670-2,O43670-3";"ZN207_HUMAN";"Zinc finger protein 207";"ZNF207";2;2;0,000145249503520128;2;NA;2;NA;NA;NA;"kinetochore, nucleus";0,000644122383252818
"19";19;"O43684";"O43684-1,O43684-2";"BUB3_HUMAN";"Mitotic checkpoint protein BUB3";"BUB3";4;8;0,00127004748809673;3;4;4;4;NA;NA;"nucleus, kinetochore, cytosol, condensed chromosome kinetochore";0,00257648953301127
"20";20;"O43719";"O43719";"HTSF1_HUMAN";"HIV Tat-specific factor 1";"HTATSF1";3;4;0,000551755729928117;3;1;3;1;0,000904406459764463;0,000381869760209536;"nucleus";0,00128824476650564
"22";22;"O43809";"O43809";"CPSF5_HUMAN";"Cleavage and polyadenylation specificity factor subunit 5";"NUDT21";1;2;0,000917567348228477;1;1;1;1;0,00100268263894592;0,00127009545796564;"nucleoplasm, centrosome, paraspeckles, mRNA cleavage factor complex, nucleus";0,000644122383252818
"23";23;"O60506";"O60506-1,O60506-2,O60506-3,O60506-4";"HNRPQ_HUMAN";"Heterogeneous nuclear ribonucleoprotein Q";"SYNCRIP";4;6;0,000341928734209612;4;2;4;2;NA;NA;"ribonucleoprotein complex, nucleoplasm, CRD-mediated mRNA stability complex, endoplasmic reticulum, catalytic step 2 spliceosome, nucleus, histone pre-mRNA 3'end processing complex, GAIT complex";0,00193236714975845
"24";24;"O60814";"O60814,P58876,P62807,Q5QNW6-1,Q5QNW6-2,Q93079,Q99877,Q99879,Q99880";"H2B1C_HUMAN, H2B1D_HUMAN, H2B1H_HUMAN, H2B1K_HUMAN, H2B1L_HUMAN, H2B1M_HUMAN, H2B1N_HUMAN, H2B2F_HUMAN";"Histone H2B type 1-C/E/F/G/I, Histone H2B type 1-D, Histone H2B type 1-H, Histone H2B type 1-K, Histone H2B type 1-L, Histone H2B type 1-M, Histone H2B type 1-N, Histone H2B type 2-F";"HIST1H2BD, HIST1H2BH, HIST1H2BI,HIST1H2BG,HIST1H2BC,HIST1H2BE,HIST1H2BF, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST2H2BF";2;2;0,000734701192408692;1;1;1;1;0,00116127019918736;0,0011440939244373;"nucleosome, nucleoplasm";0,000644122383252818
"26";26;"O75417";"O75417-1,O75417-2";"DPOLQ_HUMAN";"DNA polymerase theta";"POLQ";2;2;4,02099976926379e-05;2;NA;2;NA;NA;NA;"nucleoplasm";0,000644122383252818
"29";29;"O75643";"O75643-1,O75643-2";"U520_HUMAN";"U5 small nuclear ribonucleoprotein 200 kDa helicase";"SNRNP200";1;1;2,43782523464261e-05;1;NA;1;NA;NA;NA;"spliceosomal complex, nucleus, nucleoplasm, catalytic step 2 spliceosome, U5 snRNP";0,000322061191626409
"30";30;"O75821";"O75821";"EIF3G_HUMAN";"Eukaryotic translation initiation factor 3 subunit G";"EIF3G";5;10;0,00325449668824788;4;5;4;6;0,00284511198800904;0,00540584379296625;"eukaryotic 48S preinitiation complex, eukaryotic 43S preinitiation complex, perinuclear region of cytoplasm, eukaryotic translation initiation factor 3 complex, nucleus, cytosol";0,00322061191626409
"31";31;"O75937";"O75937";"DNJC8_HUMAN";"DnaJ homolog subfamily C member 8";"DNAJC8";2;2;0,00082327188951725;2;NA;2;NA;0,00179928030862232;NA;"nucleoplasm";0,000644122383252818
"32";32;"O76021";"O76021";"RL1D1_HUMAN";"Ribosomal L1 domain-containing protein 1";"RSL1D1";1;1;0,000212538559232515;NA;1;NA;1;NA;0,000588391161139183;"nucleolus";0,000322061191626409
"33";33;"O76094";"O76094";"SRP72_HUMAN";"Signal recognition particle subunit SRP72";"SRP72";1;1;0,000155206995564727;NA;1;NA;1;NA;0,000429674618417585;"endoplasmic reticulum, cytosol, signal recognition particle, endoplasmic reticulum targeting";0,000322061191626409
"38";38;"P00367";"P00367";"DHE3_HUMAN";"Glutamate dehydrogenase 1, mitochondrial";"GLUD1";3;4;0,000746551211641091;2;2;2;2;0,000815802720576068;0,00103337515755627;"cytoplasm, mitochondrion, mitochondrial matrix";0,00128824476650564
"48";48;"P05386";"P05386";"RLA1_HUMAN";"60S acidic ribosomal protein P1";"RPLP1";1;2;0,00237521161808968;1;0;2;0;0,0051340366700915;0;"cytosol, cytoplasm, cytosolic large ribosomal subunit";0,000644122383252818
"51";51;"P06454";"P06454-1,P06454-2";"PTMA_HUMAN";"Prothymosin alpha";"PTMA";3;6;0,00281469983848465;3;3;3;3;NA;NA;"nucleus";0,00193236714975845
"54";54;"P06748";"P06748-1";"NPM_HUMAN";"Nucleophosmin";"NPM1";10;24;0,00850154236930058;9;7;14;10;NA;NA;"spindle pole centrosome, centrosome, cytosol, nucleolus, ribonucleoprotein complex, nucleoplasm, nucleus, cytoplasm";0,00772946859903382
"55";55;"P06899";"P06899,P23527,P33778,Q16778";"H2B1B_HUMAN, H2B1J_HUMAN, H2B1O_HUMAN, H2B2E_HUMAN";"Histone H2B type 1-B, Histone H2B type 1-J, Histone H2B type 1-O, Histone H2B type 2-E";"HIST1H2BB, HIST1H2BJ, HIST1H2BO, HIST2H2BE";1;2;0,00165307768291956;1;1;1;1;0,00203222284857788;0,00200216436776528;"nucleoplasm, nucleosome";0,000644122383252818
"57";57;"P07205";"P07205";"PGK2_HUMAN";"Phosphoglycerate kinase 2";"PGK2";1;1;0,000359009227000965;1;0;1;0;0,000764154778553986;0;"cytoplasm";0,000322061191626409
"61";61;"P07814";"P07814";"SYEP_HUMAN";"Bifunctional glutamate/proline--tRNA ligase";"EPRS";2;2;0,00013775647357663;NA;2;NA;2;NA;0,0003813646414791;"ribonucleoprotein complex, cytoplasm, GAIT complex, cytosol";0,000644122383252818
"67";67;"P08579";"P08579";"RU2B_HUMAN";"U2 small nuclear ribonucleoprotein B''";"SNRPB2";1;1;0,000462861751217476;NA;1;NA;1;NA;0,00128138519536978;"catalytic step 2 spliceosome, nucleolus, nucleoplasm, U2 snRNP, nucleus, spliceosomal complex";0,000322061191626409
"68";68;"P08621";"P08621-1";"RU17_HUMAN";"U1 small nuclear ribonucleoprotein 70 kDa";"SNRNP70";10;17;0,00405136429841384;9;5;10;7;NA;NA;"nuclear speck, nucleoplasm, nucleus, spliceosomal complex, U1 snRNP";0,00547504025764895
"70";70;"P08708";"P08708,P0CW22";"RS17_HUMAN, RS17L_HUMAN";"40S ribosomal protein S17, 40S ribosomal protein S17-like";"RPS17, RPS17L";3;3;0,00115715437804369;3;NA;3;NA;0,00252898843378581;NA;"ribosome, cytosolic small ribosomal subunit, cytosol";0,000966183574879227
"75";75;"P09622";"P09622";"DLDH_HUMAN";"Dihydrolipoyl dehydrogenase, mitochondrial";"DLD";1;4;0,000818419599402217;1;1;2;2;0,000894337756545081;0,00113285528077878;"nucleus, cilium, acrosomal matrix, mitochondrial matrix, mitochondrion";0,00128824476650564
"77";77;"P09661";"P09661";"RU2A_HUMAN";"U2 small nuclear ribonucleoprotein A'";"SNRPA1";2;4;0,00163362971017933;2;2;2;2;0,00178516830620175;0,00226126799182902;"catalytic step 2 spliceosome, small nuclear ribonucleoprotein complex, nucleoplasm, U2 snRNP, spliceosomal complex, nucleus";0,00128824476650564
"78";78;"P09874";"P09874";"PARP1_HUMAN";"Poly [ADP-ribose] polymerase 1";"PARP1";2;2;0,000205412019771069;NA;2;NA;2;NA;0,000568662068951084;"transcription factor complex, nucleus, nucleolus, nuclear envelope, nucleoplasm";0,000644122383252818
"84";84;"P11177";"P11177-1,P11177-2,P11177-3";"ODPB_HUMAN";"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial";"PDHB";2;2;0,000193396274881954;2;NA;2;NA;NA;NA;"mitochondrial matrix, pyruvate dehydrogenase complex";0,000644122383252818
"86";86;"P11940";"P11940-1,P11940-2";"PABP1_HUMAN";"Polyadenylate-binding protein 1";"PABPC1";6;10;0,000818741305219592;4;6;4;6;NA;NA;"ribonucleoprotein complex, cytoplasmic stress granule, catalytic step 2 spliceosome, cytosol, cytoplasm, nucleus";0,00322061191626409
"87";87;"P12035";"P12035";"K2C3_HUMAN";"Keratin, type II cytoskeletal 3";"KRT3";0;0;0;0;0;0;0;0;NA;"keratin filament, intermediate filament";0
"90";90;"P13010";"P13010";"XRCC5_HUMAN";"X-ray repair cross-complementing protein 5";"XRCC5";3;5;0,000711365396338334;2;3;2;3;0,000621882401750609;0,00118160520064836;"cytosol, nuclear chromosome, telomeric region, nonhomologous end joining complex, nuclear telomere cap complex, nucleus, nucleoplasm, Ku70:Ku80 complex";0,00161030595813205
"96";96;"P14314";"P14314-1,P14314-2";"GLU2B_HUMAN";"Glucosidase 2 subunit beta";"PRKCSH";3;3;0,000295863335295262;NA;3;NA;3;NA;NA;"endoplasmic reticulum lumen, intracellular, endoplasmic reticulum";0,000966183574879227
"98";98;"P14678";"P14678-1,P14678-2,P14678-3,P63162";"RSMB_HUMAN, RSMN_HUMAN";"Small nuclear ribonucleoprotein-associated protein N, Small nuclear ribonucleoprotein-associated proteins B and B'";"SNRPB, SNRPN";4;7;0,000759382560591172;4;2;5;2;0,0047418533133484;0,00240259724131833;"U1 snRNP, methylosome, SMN-Sm protein complex, nucleoplasm, cytosol, U4 snRNP, U12-type spliceosomal complex, U7 snRNP, catalytic step 2 spliceosome, small nuclear ribonucleoprotein complex, spliceosomal complex, histone pre-mRNA 3'end processing complex";0,00225442834138486
"104";104;"P16402";"P16402";"H13_HUMAN";"Histone H1.3";"HIST1H1D";7;15;0,00706859009212209;6;7;7;8;0,0072093335442763;0,0104366215007493;"nuclear chromatin, nucleosome";0,00483091787439614
"108";108;"P18124";"P18124";"RL7_HUMAN";"60S ribosomal protein L7";"RPL7";8;19;0,00797876607441416;8;7;11;8;0,0100955586671288;0,00930037641800644;"cytosolic large ribosomal subunit, ribonucleoprotein complex, cytosol";0,00611916264090177
"109";109;"P18621";"P18621";"RL17_HUMAN";"60S ribosomal protein L17";"RPL17";4;8;0,00452799539234488;3;4;4;4;0,00494802084871137;0,00626764497735217;"cytosolic large ribosomal subunit, cytosol";0,00257648953301127
"112";112;"P20042";"P20042";"IF2B_HUMAN";"Eukaryotic translation initiation factor 2 subunit 2";"EIF2S2";3;3;0,000938233279494884;3;NA;3;NA;0,00205053116252904;NA;"cytosol, eukaryotic translation initiation factor 2 complex";0,000966183574879227
"114";114;"P20290";"P20290-1";"BTF3_HUMAN";"Transcription factor BTF3";"BTF3";2;2;0,00101110576722264;NA;2;NA;2;NA;NA;"cytoplasm, nucleus";0,000644122383252818
"118";118;"P22061";"P22061-1,P22061-2";"PIMT_HUMAN";"Protein-L-isoaspartate(D-aspartate) O-methyltransferase";"PCMT1";5;16;0,00367026939291391;5;5;9;7;NA;NA;"cytoplasm, endoplasmic reticulum";0,00515297906602254
"119";119;"P22626";"P22626-1";"ROA2_HUMAN";"Heterogeneous nuclear ribonucleoproteins A2/B1";"HNRNPA2B1";13;38;0,0113808204217071;13;12;18;20;NA;NA;"spliceosomal complex, cytoplasm, catalytic step 2 spliceosome, ribonucleoprotein complex, nucleoplasm";0,0122383252818035
"120";120;"P23193";"P23193-1,P23193-2,Q15560";"TCEA1_HUMAN, TCEA2_HUMAN";"Transcription elongation factor A protein 1, Transcription elongation factor A protein 2";"TCEA1, TCEA2";1;1;0,000115587007795707;NA;1;NA;1;NA;0,000964253073438795;"nucleolus, nucleoplasm, nucleus";0,000322061191626409
