"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5831.1.id.csv";"peptide.count.P5831.2.id.csv";"spectra.count.P5831.1.id.csv";"spectra.count.P5831.2.id.csv";"dNSAF.P5831.1.id.csv";"dNSAF.P5831.2.id.csv";"Go.Cc";"norm.sc"
"10";10;"O15144";"O15144";"ARPC2_HUMAN";"Actin-related protein 2/3 complex subunit 2";"ARPC2";2;3;0,00104143894023932;2;NA;3;NA;0,00227608959040723;NA;"focal adhesion, extracellular vesicular exosome, actin cytoskeleton, neuron projection, cytoplasm, cell leading edge, endosome, synapse, plasma membrane, Golgi apparatus, Arp2/3 protein complex, cytosol";0,000966183574879227
"25";25;"O75369";"O75369-1,O75369-2,O75369-3,O75369-4,O75369-5,O75369-6,O75369-7,O75369-8,O75369-9";"FLNB_HUMAN";"Filamin-B";"FLNB";2;2;8,89434571901376e-06;NA;2;NA;2;NA;NA;"integral component of membrane, cell cortex, actin cytoskeleton, focal adhesion, extracellular vesicular exosome, plasma membrane, cytosol, cytoplasm, stress fiber, Z disc";0,000644122383252818
"34";34;"O94804";"O94804";"STK10_HUMAN";"Serine/threonine-protein kinase 10";"STK10";2;2;0,00021517333476019;2;NA;2;NA;0,000470266444299015;NA;"plasma membrane, cytoplasm, extracellular vesicular exosome";0,000644122383252818
"36";36;"O95232";"O95232-1";"LC7L3_HUMAN";"Luc7-like protein 3";"LUC7L3";1;2;0,000482147657518204;1;1;1;1;NA;NA;"plasma membrane, focal adhesion, nucleus, U1 snRNP, nuclear speck";0,000644122383252818
"43";43;"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";17;41;0,0076760302841656;16;14;22;19;0,0091008240610227;0,0097212452709952;"extracellular vesicular exosome, plasma membrane, blood microparticle, extracellular space, membrane, cytoskeleton, keratin filament";0,0132045088566828
"44";44;"P04406";"P04406";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";11;52;0,016165619370879;11;10;31;21;0,0210623215828729;0,0180732688003648;"perinuclear region of cytoplasm, extracellular vesicular exosome, GAIT complex, ribonucleoprotein complex, cytosol, nucleus, microtubule cytoskeleton, lipid particle, cytoplasm, plasma membrane";0,0167471819645733
"52";52;"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";6;12;0,00236243237861472;5;5;6;6;0,00258157609497985;0,00327007564035765;"mitochondrial nucleoid, mitochondrial membrane, mitochondrial proton-transporting ATP synthase, catalytic core, mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, extracellular vesicular exosome, cell surface, mitochondrion, plasma membrane";0,00386473429951691
"53";53;"P06733";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";10;17;0,0040793691207531;10;7;10;7;NA;NA;"extracellular vesicular exosome, plasma membrane, cytoplasm, nucleus, phosphopyruvate hydratase complex, extracellular space, M band, cytosol";0,00547504025764895
"58";58;"P07237";"P07237";"PDIA1_HUMAN";"Protein disulfide-isomerase";"P4HB";3;5;0,00102503832700721;3;2;3;2;0,00134414739590978;0,00113508531085905;"endoplasmic reticulum, endoplasmic reticulum lumen, extracellular region, plasma membrane, procollagen-proline 4-dioxygenase complex, extracellular vesicular exosome, melanosome, endoplasmic reticulum-Golgi intermediate compartment";0,00161030595813205
"62";62;"P07900";"P07900-1,P07900-2";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";4;7;0,00074256563301984;2;4;3;4;NA;NA;"cytosol, plasma membrane, mitochondrion, extracellular vesicular exosome, melanosome, nucleus, extracellular region, endocytic vesicle lumen, cytoplasm";0,00225442834138486
