"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5833.1.id.csv";"peptide.count.P5833.2.id.csv";"spectra.count.P5833.1.id.csv";"spectra.count.P5833.2.id.csv";"dNSAF.P5833.1.id.csv";"dNSAF.P5833.2.id.csv";"Go.Cc";"norm.sc"
"20";20;"O75533";"O75533";"SF3B1_HUMAN";"Splicing factor 3B subunit 1";"SF3B1";5;7;0,000743798356916016;3;4;3;4;0,000765235658852766;0,0010254826726064;"catalytic step 2 spliceosome, nucleus, spliceosomal complex, nucleoplasm, U12-type spliceosomal complex, nuclear speck, intracellular membrane-bounded organelle";0,00325581395348837
"23";23;"O94979";"O94979-1,O94979-2,O94979-3,O94979-4,O94979-6,O94979-8,O94979-9";"SC31A_HUMAN";"Protein transport protein Sec31A";"SEC31A";2;2;3,24494164408995e-05;2;NA;2;NA;NA;NA;"ER to Golgi transport vesicle membrane, COPII vesicle coat, vesicle coat, perinuclear region of cytoplasm, ER to Golgi transport vesicle, cytoplasm, endoplasmic reticulum membrane, cytosol, Golgi membrane, endoplasmic reticulum, intracellular membrane-bounded organelle";0,000930232558139535
"24";24;"O95202";"O95202-1";"LETM1_HUMAN";"LETM1 and EF-hand domain-containing protein 1, mitochondrial";"LETM1";2;2;0,000374990549939488;NA;2;NA;2;NA;NA;"mitochondrial inner membrane, integral component of membrane, mitochondrion";0,000930232558139535
"55";55;"P07919";"P07919";"QCR6_HUMAN";"Cytochrome b-c1 complex subunit 6, mitochondrial";"UQCRH";1;1;0,00152262646376528;1;NA;1;NA;0,00365519157195607;NA;"mitochondrial inner membrane, mitochondrial respiratory chain complex III, mitochondrion, mitochondrial respiratory chain";0,000465116279069767
"72";72;"P12270";"P12270";"TPR_HUMAN";"Nucleoprotein TPR";"TPR";6;12;0,000703642868570329;6;6;6;6;0,000844576639140082;0,000848854891078342;"nuclear envelope, mitotic spindle, extrinsic component of membrane, kinetochore, nuclear membrane, nuclear inclusion body, cytoplasm, nuclear pore, cytoplasmic dynein complex, nucleus, nuclear pore nuclear basket, nucleoplasm, nuclear periphery";0,00558139534883721
"73";73;"P12956";"P12956";"XRCC6_HUMAN";"X-ray repair cross-complementing protein 6";"XRCC6";3;5;0,00113759448442234;2;3;2;3;0,00109235610196388;0,00164683424270782;"membrane, nonhomologous end joining complex, nucleus, nucleoplasm, nucleolus, nuclear telomere cap complex, Ku70:Ku80 complex, cytosol, transcription factor complex";0,00232558139534884
"93";93;"P20700";"P20700";"LMNB1_HUMAN";"Lamin-B1";"LMNB1";6;9;0,00212803937512588;5;4;5;4;0,00283807536730377;0,0022819614421139;"lamin filament, nuclear inner membrane, nuclear envelope, nuclear membrane, nucleoplasm";0,00418604651162791
"133";133;"P35658";"P35658-1,P35658-2,P35658-3,P35658-4,P35658-5";"NU214_HUMAN";"Nuclear pore complex protein Nup214";"NUP214";1;1;1,32592352347025e-05;NA;1;NA;1;NA;NA;"focal adhesion, nucleoplasm, cytosol, nucleus, nuclear pore, intracellular membrane-bounded organelle";0,000465116279069767
"145";145;"P42167";"P42167-1";"LAP2B_HUMAN";"Lamina-associated polypeptide 2, isoforms beta/gamma";"TMPO";4;4;0,00122078421323912;2;2;2;2;NA;NA;"nuclear membrane, nuclear envelope, nucleus, integral component of membrane, nuclear inner membrane";0,00186046511627907
"148";148;"P43243";"P43243-1";"MATR3_HUMAN";"Matrin-3";"MATR3";8;19;0,00310817137644648;6;7;8;11;NA;NA;"nuclear matrix, nucleus, nuclear inner membrane";0,00883720930232558
"167";167;"P51659";"P51659";"DHB4_HUMAN";"Peroxisomal multifunctional enzyme type 2";"HSD17B4";2;2;0,000376519044028915;2;NA;2;NA;0,000903865307195659;NA;"peroxisomal membrane, peroxisome, peroxisomal matrix, mitochondrion, intracellular membrane-bounded organelle";0,000930232558139535
"177";177;"P56385";"P56385";"ATP5I_HUMAN";"ATP synthase subunit e, mitochondrial";"ATP5I";2;2;0,00401620313630842;NA;2;NA;2;NA;0,00969006815274455;"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), mitochondrial proton-transporting ATP synthase complex, mitochondrial inner membrane, mitochondrion";0,000930232558139535
"207";207;"P62424";"P62424";"RL7A_HUMAN";"60S ribosomal protein L7a";"RPL7A";6;12;0,00625078232493116;6;5;6;6;0,0075027616476993;0,00754076732187264;"cytosol, cytosolic large ribosomal subunit, polysomal ribosome, membrane";0,00558139534883721
"241";241;"Q00688";"Q00688";"FKBP3_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP3";"FKBP3";4;5;0,00309283500452323;2;3;2;3;0,00296984315221431;0,00447733059736188;"membrane, nucleus";0,00232558139534884
"252";252;"Q07666";"Q07666-1";"KHDR1_HUMAN";"KH domain-containing, RNA-binding, signal transduction-associated protein 1";"KHDRBS1";7;9;0,00281496856393627;2;7;2;7;NA;NA;"Grb2-Sos complex, membrane, nucleus, cytoplasm";0,00418604651162791
"279";279;"Q15785";"Q15785";"TOM34_HUMAN";"Mitochondrial import receptor subunit TOM34";"TOMM34";2;2;0,000896822059564017;2;NA;2;NA;0,00215289600678319;NA;"nucleus, cytoplasm, integral component of membrane, mitochondrial outer membrane";0,000930232558139535
"299";299;"Q8NF91";"Q8NF91-1,Q8NF91-4";"SYNE1_HUMAN";"Nesprin-1";"SYNE1";3;3;2,36260671028715e-05;NA;3;NA;3;NA;NA;"cytoskeleton, Golgi apparatus, nuclear envelope, nuclear outer membrane, cytoplasm, SUN-KASH complex, nuclear membrane, integral component of membrane, sarcomere, nucleus, postsynaptic membrane";0,0013953488372093
"305";305;"Q96AG4";"Q96AG4";"LRC59_HUMAN";"Leucine-rich repeat-containing protein 59";"LRRC59";5;5;0,00225666137137851;3;2;3;2;0,0032503820819023;0,00217789805387418;"integral component of membrane, nuclear envelope, mitochondrial nucleoid, endoplasmic reticulum, endoplasmic reticulum membrane";0,00232558139534884
