"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6285.1.id.csv";"peptide.count.P6285.2.id.csv";"spectra.count.P6285.1.id.csv";"spectra.count.P6285.2.id.csv";"dNSAF.P6285.1.id.csv";"dNSAF.P6285.2.id.csv";"Go.Cc";"norm.sc"
"1";1;"A6NIZ1";"A6NIZ1,P61224-1,P61224-2,P61224-3,P61224-4,P62834";"RAP1A_HUMAN, RAP1B_HUMAN, RP1BL_HUMAN";"Ras-related protein Rap-1A, Ras-related protein Rap-1b, Ras-related protein Rap-1b-like protein";"RAP1A, RAP1B";1;1;0,000102257826453635;1;NA;1;NA;0,000759851868901847;NA;"plasma membrane, cytosol";0,00031675641431739
"6";6;"O00299";"O00299";"CLIC1_HUMAN";"Chloride intracellular channel protein 1";"CLIC1";3;6;0,00281060515530656;3;3;3;3;0,00348081520028066;0,00401745242882334;"nucleus, extracellular space, extracellular vesicular exosome, nuclear envelope, cytoplasm, perinuclear region of cytoplasm, nuclear membrane, plasma membrane, brush border, blood microparticle, mitochondrion, chloride channel complex";0,00190053848590434
"8";8;"O14672";"O14672";"ADA10_HUMAN";"Disintegrin and metalloproteinase domain-containing protein 10";"ADAM10";3;4;0,000603703959384029;3;NA;4;NA;0,00149532346393518;NA;"extracellular vesicular exosome, tetraspanin-enriched microdomain, Golgi-associated vesicle, postsynaptic density, plasma membrane, cytoplasm, nucleus, cell surface, integral component of membrane, perinuclear endoplasmic reticulum, Golgi apparatus";0,00126702565726956
"19";19;"O43665";"O43665-3";"RGS10_HUMAN";"Regulator of G-protein signaling 10";"RGS10";1;1;0,000652558615056725;NA;1;NA;1;NA;NA;"cytoplasm, axon terminus, dendritic spine, nucleus, plasma membrane, neuronal cell body";0,00031675641431739
"28";28;"O75369";"O75369-1,O75369-2,O75369-4,O75369-5,O75369-8,O75369-9";"FLNB_HUMAN";"Filamin-B";"FLNB";5;7;6,07416205098919e-05;3;4;3;4;NA;NA;"cytoplasm, focal adhesion, cytosol, cell cortex, stress fiber, actin cytoskeleton, plasma membrane, extracellular vesicular exosome, integral component of membrane, Z disc";0,00221729490022173
"42";42;"P01889";"P01889";"1B07_HUMAN";"HLA class I histocompatibility antigen, B-7 alpha chain";"HLA-B";1;1;0,00251885406768071;1;0;1;0;0,00320013383777447;NA;"integral component of plasma membrane, extracellular vesicular exosome, Golgi apparatus, ER to Golgi transport vesicle membrane, MHC class I protein complex, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, endoplasmic reticulum, plasma membrane, cell surface, phagocytic vesicle membrane, Golgi membrane";0,00031675641431739
"43";43;"P01892";"P01892";"1A02_HUMAN";"HLA class I histocompatibility antigen, A-2 alpha chain";"HLA-A";6;12;0,00832717052511796;5;5;6;6;0,0113820159399654;0,0106104770996869;"MHC class I protein complex, integral component of lumenal side of endoplasmic reticulum membrane, phagocytic vesicle membrane, early endosome membrane, Golgi medial cisterna, ER to Golgi transport vesicle membrane, endoplasmic reticulum exit site, Golgi membrane, endoplasmic reticulum, plasma membrane, cell surface, Golgi apparatus";0,00380107697180868
"44";44;"P02786";"P02786";"TFR1_HUMAN";"Transferrin receptor protein 1";"TFRC";5;8;0,00118834358320856;5;3;5;3;0,001839641366815;0,00127395530966635;"external side of plasma membrane, cell surface, intracellular membrane-bounded organelle, melanosome, extracellular vesicular exosome, membrane, cytoplasmic membrane-bounded vesicle, coated pit, perinuclear region of cytoplasm, integral component of plasma membrane, extracellular space, blood microparticle, endosome, plasma membrane, extracellular region";0,00253405131453912
"47";47;"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";3;3;0,000788846089785187;0;3;0;3;0;0,00200456736096568;"blood microparticle, cytoskeleton, membrane, nucleus, plasma membrane, extracellular vesicular exosome, extracellular space, keratin filament";0,00095026924295217
"48";48;"P04406";"P04406-1,P04406-2";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";14;38;0,0064028661722133;14;11;21;17;NA;NA;"perinuclear region of cytoplasm, cytoplasm, nucleus, extracellular vesicular exosome, ribonucleoprotein complex, GAIT complex, lipid particle, microtubule cytoskeleton, plasma membrane, cytosol";0,0120367437440608
"49";49;"P04632";"P04632";"CPNS1_HUMAN";"Calpain small subunit 1";"CAPNS1";2;5;0,00210620597770174;2;2;2;3;0,00208675737131253;0,00361270908711353;"cytosol, plasma membrane, cytoplasm, extracellular vesicular exosome, membrane";0,00158378207158695
"51";51;"P04899";"P04899-1,P04899-4";"GNAI2_HUMAN";"Guanine nucleotide-binding protein G(i) subunit alpha-2";"GNAI2";2;4;0,000636014875520076;2;2;2;2;NA;NA;"membrane raft, centrosome, extracellular vesicular exosome, heterotrimeric G-protein complex, cytosol, midbody, plasma membrane, cytoplasm, nucleus, extrinsic component of cytoplasmic side of plasma membrane";0,00126702565726956
"52";52;"P05023";"P05023-1,P05023-3,P05023-4";"AT1A1_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-1";"ATP1A1";12;18;0,000662126923195387;9;9;9;9;NA;NA;"integral component of membrane, endoplasmic reticulum, T-tubule, membrane, plasma membrane, sodium:potassium-exchanging ATPase complex, melanosome, endosome, caveola, basolateral plasma membrane, extracellular vesicular exosome, Golgi apparatus";0,00570161545771302
"53";53;"P05107";"P05107";"ITB2_HUMAN";"Integrin beta-2";"ITGB2";4;6;0,000880826843210508;4;2;4;2;0,00145448888299547;0,000839363706412159;"integrin complex, receptor complex, extracellular vesicular exosome, plasma membrane, cell surface";0,00190053848590434
"58";58;"P05556";"P05556-1";"ITB1_HUMAN";"Integrin beta-1";"ITGB1";8;12;0,00169763369029795;8;4;8;4;NA;NA;"plasma membrane, recycling endosome, ruffle, external side of plasma membrane, hemidesmosome, receptor complex, filopodium, sarcolemma, alpha9-beta1 integrin complex, focal adhesion, lamellipodium, extracellular vesicular exosome, membrane raft, intercalated disc, melanosome, myelin sheath abaxonal region, cytoplasm, alpha8-beta1 integrin complex, integrin complex, acrosomal vesicle, cleavage furrow, neuromuscular junction, basement membrane, alpha3-beta1 integrin complex, cell surface, alpha7-beta1 integrin complex";0,00380107697180868
"59";59;"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";4;5;0,00106703818908141;3;2;3;2;0,00158577781336038;0,00122017143710955;"membrane, cell surface, mitochondrial nucleoid, mitochondrial proton-transporting ATP synthase, catalytic core, mitochondrial membrane, plasma membrane, extracellular vesicular exosome, mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, nucleus, mitochondrion";0,00158378207158695
"60";60;"P06733";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";16;31;0,00806376002891525;14;12;18;13;NA;NA;"phosphopyruvate hydratase complex, plasma membrane, extracellular space, M band, extracellular vesicular exosome, nucleus, cytosol, cytoplasm";0,00981944884383909
"61";61;"P06744";"P06744-1,P06744-2";"G6PI_HUMAN";"Glucose-6-phosphate isomerase";"GPI";3;3;0,000303474839797886;NA;3;NA;3;NA;NA;"plasma membrane, cytoplasm, neuron projection, extracellular space, extracellular vesicular exosome, cytosol, nucleus";0,00095026924295217
"64";64;"P07237";"P07237";"PDIA1_HUMAN";"Protein disulfide-isomerase";"P4HB";7;10;0,00222229607096089;4;6;4;6;0,00220177549414078;0,00381183478482845;"melanosome, endoplasmic reticulum lumen, procollagen-proline 4-dioxygenase complex, endoplasmic reticulum, plasma membrane, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, extracellular region";0,0031675641431739
"67";67;"P07900";"P07900-1,P07900-2";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";12;25;0,00285029028182387;11;11;12;13;NA;NA;"cytoplasm, nucleus, plasma membrane, extracellular region, melanosome, extracellular vesicular exosome, mitochondrion, cytosol, endocytic vesicle lumen";0,00791891035793475
"72";72;"P08195";"P08195-1,P08195-2,P08195-3,P08195-4";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";9;20;0,000895973336546139;8;9;10;10;NA;NA;"cell junction, extracellular vesicular exosome, integral component of membrane, nucleus, apical plasma membrane, plasma membrane, cytoplasm, melanosome";0,0063351282863478
"73";73;"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";16;31;0,00727403258799785;14;11;17;14;0,00964400887581593;0,00963352127454879;"cytoplasm, melanosome, mitochondrion, inclusion body, cytosol, brush border membrane, extracellular vesicular exosome, cell surface, apical plasma membrane, basolateral plasma membrane";0,00981944884383909
