"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6159.1.id.csv";"peptide.count.P6159.2.id.csv";"spectra.count.P6159.1.id.csv";"spectra.count.P6159.2.id.csv";"dNSAF.P6159.1.id.csv";"dNSAF.P6159.2.id.csv";"Go.Cc";"norm.sc"
"4";4;"O60814";"O60814,P58876,P62807,Q5QNW6-1,Q5QNW6-2,Q93079,Q99877,Q99879,Q99880";"H2B1C_HUMAN, H2B1D_HUMAN, H2B1H_HUMAN, H2B1K_HUMAN, H2B1L_HUMAN, H2B1M_HUMAN, H2B1N_HUMAN, H2B2F_HUMAN";"Histone H2B type 1-C/E/F/G/I, Histone H2B type 1-D, Histone H2B type 1-H, Histone H2B type 1-K, Histone H2B type 1-L, Histone H2B type 1-M, Histone H2B type 1-N, Histone H2B type 2-F";"HIST1H2BD, HIST1H2BH, HIST1H2BI,HIST1H2BG,HIST1H2BC,HIST1H2BE,HIST1H2BF, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST2H2BF";5;8;0,0121007725679324;4;4;4;4;0,0147649150281972;0,0274028077345655;"nucleosome, nucleoplasm";0,0380952380952381
"5";5;"O75526";"O75526,P38159-1,P38159-3,Q8N7X1,Q96E39";"RBMX_HUMAN, RMXL1_HUMAN, RMXL2_HUMAN, RMXL3_HUMAN";"RNA-binding motif protein, X-linked-like-2, RNA-binding motif protein, X-linked-like-3, RNA-binding motif protein, X chromosome, RNA binding motif protein, X-linked-like-1";"RBMX, RBMXL1, RBMXL2, RBMXL3";1;1;0,000651951543711293;NA;1;NA;1;NA;0,00326788485963856;"nucleus, ribonucleoprotein complex";0,00476190476190476
"23";23;"P0C0S5";"P0C0S5,Q71UI9-1,Q71UI9-2";"H2AV_HUMAN, H2AZ_HUMAN";"Histone H2A.V, Histone H2A.Z";"H2AFV, H2AFZ";1;1;0,00714701879793505;1;0;1;0;0,0381523097310643;NA;"nucleosome, nucleus";0,00476190476190476
"24";24;"P10412";"P10412,P16402,P16403";"H12_HUMAN, H13_HUMAN, H14_HUMAN";"Histone H1.2, Histone H1.3, Histone H1.4";"HIST1H1C, HIST1H1D, HIST1H1E";2;2;0,0052535513369201;2;NA;2;NA;0,00997140509561251;NA;"nucleus, nucleosome";0,00952380952380952
"33";33;"P22061";"P22061-1,P22061-2";"PIMT_HUMAN";"Protein-L-isoaspartate(D-aspartate) O-methyltransferase";"PCMT1";1;1;0,00377815971697007;1;NA;1;NA;NA;NA;"cytoplasm, endoplasmic reticulum";0,00476190476190476
"34";34;"P22626";"P22626-1,P22626-2";"ROA2_HUMAN";"Heterogeneous nuclear ribonucleoproteins A2/B1";"HNRNPA2B1";5;7;0,0170070702273808;4;3;4;3;NA;NA;"spliceosomal complex, cytoplasm, catalytic step 2 spliceosome, ribonucleoprotein complex, nucleoplasm";0,0333333333333333
"50";50;"P62753";"P62753";"RS6_HUMAN";"40S ribosomal protein S6";"RPS6";1;1;0,00688869281728679;1;NA;1;NA;0,0130749548743674;NA;"cytosol, cytoplasm, nucleolus, nucleus, cytosolic small ribosomal subunit, small ribosomal subunit, ribonucleoprotein complex";0,00476190476190476
"55";55;"P62917";"P62917";"RL8_HUMAN";"60S ribosomal protein L8";"RPL8";1;1;0,00667425879962806;1;NA;1;NA;0,0126679523880058;NA;"cytosol, cytosolic large ribosomal subunit";0,00476190476190476
"58";58;"P68363";"P68363";"TBA1B_HUMAN";"Tubulin alpha-1B chain";"TUBA1B";9;13;0,0494427907972447;7;5;8;5;0,0577501332810197;0,0669880166903735;"cytoplasmic microtubule, microtubule";0,0619047619047619
"62";62;"Q02878";"Q02878";"RL6_HUMAN";"60S ribosomal protein L6";"RPL6";1;1;0,0059558489982792;1;NA;1;NA;0,0113043880684635;NA;"cytosol, cytosolic large ribosomal subunit";0,00476190476190476
"64";64;"Q07020";"Q07020";"RL18_HUMAN";"60S ribosomal protein L18";"RPL18";2;4;0,0364954151383917;2;2;2;2;0,0346347208906115;0,0642799904837414;"cytosolic large ribosomal subunit, nucleolus, cytoplasm, cytosol";0,019047619047619
"66";66;"Q14103";"Q14103-1,Q14103-2,Q14103-3,Q14103-4";"HNRPD_HUMAN";"Heterogeneous nuclear ribonucleoprotein D0";"HNRNPD";1;1;0,00241589367817523;NA;1;NA;1;NA;NA;"nucleoplasm, cytosol, ribonucleoprotein complex, nucleus";0,00476190476190476
"70";70;"Q99729";"Q99729-2,Q99729-3";"ROAA_HUMAN";"Heterogeneous nuclear ribonucleoprotein A/B";"HNRNPAB";1;1;0,00516651961296509;NA;1;NA;1;NA;NA;"ribonucleoprotein complex, cytoplasm, nucleus";0,00476190476190476
