"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6157.1.id.csv";"peptide.count.P6157.2.id.csv";"spectra.count.P6157.1.id.csv";"spectra.count.P6157.2.id.csv";"dNSAF.P6157.1.id.csv";"dNSAF.P6157.2.id.csv";"Go.Cc";"norm.sc"
"1";1;"A1L0T0";"A1L0T0";"ILVBL_HUMAN";"Acetolactate synthase-like protein";"ILVBL";2;2;0,000222278423711166;2;NA;2;NA;0,00056078673895711;NA;"integral component of membrane";0,000386473429951691
"10";10;"O00483";"O00483";"NDUA4_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4";"NDUFA4";3;6;0,0052029616216836;3;3;3;3;0,00656328183372025;0,00729599865846066;"mitochondrial respiratory chain complex IV, mitochondrion, mitochondrial inner membrane, mitochondrial respiratory chain complex I";0,00115942028985507
"23";23;"O15270";"O15270";"SPTC2_HUMAN";"Serine palmitoyltransferase 2";"SPTLC2";3;3;0,000374946522559049;1;2;1;2;0,000315317810516809;0,000701039017005117;"integral component of membrane, mitochondrion, endoplasmic reticulum membrane, serine C-palmitoyltransferase complex";0,000579710144927536
"38";38;"O43736";"O43736-1,O43736-2";"ITM2A_HUMAN";"Integral membrane protein 2A";"ITM2A";3;4;0,000534144348994134;2;2;2;2;NA;NA;"integral component of membrane";0,000772946859903382
"47";47;"O75380";"O75380";"NDUS6_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial";"NDUFS6";1;1;0,000566451466876843;NA;1;NA;1;NA;0,00158864486918095;"mitochondrial respiratory chain complex I, mitochondrial inner membrane";0,000193236714975845
"52";52;"O75533";"O75533-1";"SF3B1_HUMAN";"Splicing factor 3B subunit 1";"SF3B1";6;8;0,000430920134311218;5;3;5;3;NA;NA;"catalytic step 2 spliceosome, nucleus, spliceosomal complex, nucleoplasm, U12-type spliceosomal complex, nuclear speck, intracellular membrane-bounded organelle";0,00154589371980676
"56";56;"O75915";"O75915";"PRAF3_HUMAN";"PRA1 family protein 3";"ARL6IP5";1;1;0,000373616924961322;1;NA;1;NA;0,000942598986757696;NA;"integral component of membrane, endoplasmic reticulum, endoplasmic reticulum membrane";0,000193236714975845
"58";58;"O75947";"O75947-1";"ATP5H_HUMAN";"ATP synthase subunit d, mitochondrial";"ATP5H";5;7;0,00305391225620559;2;5;2;5;NA;NA;"mitochondrial proton-transporting ATP synthase complex, mitochondrion, mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)";0,00135265700483092
"59";59;"O75964";"O75964";"ATP5L_HUMAN";"ATP synthase subunit g, mitochondrial";"ATP5L";2;4;0,00272776628709626;2;2;2;2;0,00344094387398926;0,00382508667530947;"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex, mitochondrion";0,000772946859903382
"64";64;"O94905";"O94905-1";"ERLN2_HUMAN";"Erlin-2";"ERLIN2";2;2;0,000414395173408428;NA;2;NA;2;NA;NA;"endoplasmic reticulum membrane, endoplasmic reticulum, protein complex, integral component of membrane";0,000386473429951691
