"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6157.1.id.csv";"peptide.count.P6157.2.id.csv";"spectra.count.P6157.1.id.csv";"spectra.count.P6157.2.id.csv";"dNSAF.P6157.1.id.csv";"dNSAF.P6157.2.id.csv";"Go.Cc";"norm.sc"
"4";4;"B0I1T2";"B0I1T2-1";"MYO1G_HUMAN";"Unconventional myosin-Ig";"MYO1G";4;6;0,000413988105458125;4;2;4;2;NA;NA;"myosin complex, extracellular vesicular exosome, plasma membrane";0,00115942028985507
"11";11;"O00560";"O00560-1,O00560-2";"SDCB1_HUMAN";"Syntenin-1";"SDCBP";5;9;0,00106067086750765;4;4;4;5;NA;NA;"focal adhesion, extracellular vesicular exosome, melanosome, nucleus, cytosol, interleukin-5 receptor complex, cytoskeleton, cytoplasm, blood microparticle, adherens junction, membrane, plasma membrane, endoplasmic reticulum membrane";0,00173913043478261
"13";13;"O14672";"O14672";"ADA10_HUMAN";"Disintegrin and metalloproteinase domain-containing protein 10";"ADAM10";12;18;0,00169026694394267;9;7;10;8;0,00236909905762629;0,00210686592276404;"Golgi apparatus, nucleus, plasma membrane, integral component of membrane, cell surface, extracellular vesicular exosome, postsynaptic density, cytoplasm, Golgi-associated vesicle";0,00347826086956522
"18";18;"O15031";"O15031";"PLXB2_HUMAN";"Plexin-B2";"PLXNB2";16;19;0,000726093392797521;7;12;7;12;0,000674896771802572;0,00128612816395063;"intracellular, integral component of plasma membrane, extracellular vesicular exosome";0,00367149758454106
"21";21;"O15144";"O15144";"ARPC2_HUMAN";"Actin-related protein 2/3 complex subunit 2";"ARPC2";3;3;0,000702399818927286;3;NA;3;NA;0,00177208609510447;NA;"focal adhesion, extracellular vesicular exosome, actin cytoskeleton, neuron projection, cytoplasm, cell leading edge, endosome, synapse, plasma membrane, Golgi apparatus, Arp2/3 protein complex, cytosol";0,000579710144927536
"27";27;"O15427";"O15427";"MOT4_HUMAN";"Monocarboxylate transporter 4";"SLC16A3";2;6;0,00090632234700295;2;2;3;3;0,0011432813516803;0,00127091589534476;"membrane, actin cytoskeleton, integral component of plasma membrane, plasma membrane, nuclear membrane";0,00115942028985507
"44";44;"O75323";"O75323-1";"NIPS2_HUMAN";"Protein NipSnap homolog 2";"GBAS";3;3;0,000736783026846803;1;2;1;2;NA;NA;"mitochondrion, membrane, integral component of plasma membrane";0,000579710144927536
"45";45;"O75348";"O75348";"VATG1_HUMAN";"V-type proton ATPase subunit G 1";"ATP6V1G1";1;2;0,00119050816767337;1;1;1;1;0,00150176787720718;0,00166942342185117;"vacuolar proton-transporting V-type ATPase complex, lysosomal membrane, cytosol, extracellular vesicular exosome, plasma membrane";0,000386473429951691
"63";63;"O94804";"O94804";"STK10_HUMAN";"Serine/threonine-protein kinase 10";"STK10";4;7;0,000507933753356508;3;3;3;4;0,000549200236086095;0,000814016379249744;"plasma membrane, cytoplasm, extracellular vesicular exosome";0,00135265700483092
"66";66;"O95232";"O95232-1";"LC7L3_HUMAN";"Luc7-like protein 3";"LUC7L3";1;1;0,000162592550677612;1;NA;1;NA;NA;NA;"plasma membrane, focal adhesion, nucleus, U1 snRNP, nuclear speck";0,000193236714975845
