"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5837.1.id.csv";"peptide.count.P5837.2.id.csv";"spectra.count.P5837.1.id.csv";"spectra.count.P5837.2.id.csv";"dNSAF.P5837.1.id.csv";"dNSAF.P5837.2.id.csv";"Go.Cc";"norm.sc"
"1";1;"A0FGR8";"A0FGR8-1,A0FGR8-2,A0FGR8-4,A0FGR8-5,A0FGR8-6";"ESYT2_HUMAN";"Extended synaptotagmin-2";"ESYT2";1;4;1,55319731148761e-05;1;1;2;2;1,56619134623089e-05;1,54089502897217e-05;"integral component of plasma membrane, membrane, extrinsic component of cytoplasmic side of plasma membrane, organelle membrane contact site, intrinsic component of endoplasmic reticulum membrane";0,000178237233758132
"2";2;"A5YKK6";"A5YKK6-1,A5YKK6-2,A5YKK6-3";"CNOT1_HUMAN";"CCR4-NOT transcription complex subunit 1";"CNOT1";3;3;7,52575086216375e-06;NA;3;NA;3;NA;1,49322845294968e-05;"nucleus, CCR4-NOT complex, cytosol, extracellular space, peroxisomal membrane, membrane, cytoplasmic mRNA processing body";0,000133677925318599
"5";5;"A6NIZ1";"A6NIZ1,P61224";"RAP1B_HUMAN, RP1BL_HUMAN";"Ras-related protein Rap-1b, Ras-related protein Rap-1b-like protein";"RAP1B";3;5;0,000242950870224199;3;2;3;2;0,000293980074024182;0,000192821239359154;"cytosol, plasma membrane";0,000222796542197665
"7";7;"B0I1T2";"B0I1T2-1";"MYO1G_HUMAN";"Unconventional myosin-Ig";"MYO1G";3;5;8,78250690004964e-05;2;2;2;3;7,08478501905035e-05;0,000104555328218323;"plasma membrane, myosin complex, extracellular vesicular exosome, membrane";0,000222796542197665
"8";8;"O00115";"O00115";"DNS2A_HUMAN";"Deoxyribonuclease-2-alpha";"DNASE2";2;3;0,000149009867070842;2;1;2;1;0,000200341976372035;9,85530778946787e-05;"extracellular vesicular exosome, intracellular, lysosome";0,000133677925318599
"11";11;"O00154";"O00154-1,O00154-4,O00154-6";"BACH_HUMAN";"Cytosolic acyl coenzyme A thioester hydrolase";"ACOT7";8;16;0,000250963986645629;7;7;8;8;0,000253063549101518;0,000248976196786557;"nucleus, mitochondrion, extracellular vesicular exosome, cytoplasm, cytosol, cell body, neuron projection";0,000712948935032528
"16";16;"O00231";"O00231-1,O00231-2";"PSD11_HUMAN";"26S proteasome non-ATPase regulatory subunit 11";"PSMD11";10;16;0,000338979792388646;10;5;11;5;0,000469996579640556;0,000210184289348841;"cytosol, extracellular vesicular exosome, proteasome complex, proteasome accessory complex, membrane, nucleoplasm, nucleus";0,000712948935032528
"17";17;"O00232";"O00232-1";"PSD12_HUMAN";"26S proteasome non-ATPase regulatory subunit 12";"PSMD12";11;17;0,000666623089527452;9;6;10;7;0,000790823590942243;0,000544635430470593;"proteasome accessory complex, membrane, nucleoplasm, cytosol, extracellular vesicular exosome, proteasome regulatory particle";0,000757508243472061
"19";19;"O00299";"O00299";"CLIC1_HUMAN";"Chloride intracellular channel protein 1";"CLIC1";11;28;0,0020774819641412;10;11;14;14;0,0020948621595748;0,00206102702319162;"brush border, blood microparticle, plasma membrane, cytoplasm, chloride channel complex, nuclear envelope, mitochondrion, vesicle, nucleus, extracellular vesicular exosome, perinuclear region of cytoplasm, extracellular space, nuclear membrane, membrane";0,00124766063630692
"26";26;"O00483";"O00483";"NDUA4_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4";"NDUFA4";2;2;0,00044151071724694;NA;2;NA;2;NA;0,00087602735906381;"mitochondrial inner membrane, mitochondrion, extracellular vesicular exosome, mitochondrial respiratory chain complex I, mitochondrial respiratory chain complex IV";8,9118616879066e-05
"27";27;"O00487";"O00487";"PSDE_HUMAN";"26S proteasome non-ATPase regulatory subunit 14";"PSMD14";4;9;0,000519131149795192;4;4;5;4;0,000581637995918811;0,000457794942478507;"proteasome complex, proteasome accessory complex, extracellular vesicular exosome, cytosol, nucleoplasm, nucleus, proteasome regulatory particle, lid subcomplex";0,000401033775955797
"30";30;"O00571";"O00571-1,O00571-2";"DDX3X_HUMAN";"ATP-dependent RNA helicase DDX3X";"DDX3X";13;22;0,000304547356717295;12;10;12;10;0,000334813648523893;0,000274840096383022;"cytoplasm, mitochondrial outer membrane, extracellular vesicular exosome, nucleus, cytoplasmic stress granule, nuclear speck";0,000980304785669726
"31";31;"O00584";"O00584-1";"RNT2_HUMAN";"Ribonuclease T2";"RNASET2";4;5;0,000349241875947286;2;3;2;3;0,000281730904273174;0,000415770797368176;"extracellular vesicular exosome, lysosomal lumen, extracellular space, lysosome, endoplasmic reticulum lumen, extracellular region";0,000222796542197665
