"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5837.1.id.csv";"peptide.count.P5837.2.id.csv";"spectra.count.P5837.1.id.csv";"spectra.count.P5837.2.id.csv";"dNSAF.P5837.1.id.csv";"dNSAF.P5837.2.id.csv";"Go.Cc";"norm.sc"
"1";1;"A0FGR8";"A0FGR8-1,A0FGR8-2,A0FGR8-4,A0FGR8-5,A0FGR8-6";"ESYT2_HUMAN";"Extended synaptotagmin-2";"ESYT2";1;4;1,55319731148761e-05;1;1;2;2;1,56619134623089e-05;1,54089502897217e-05;"integral component of plasma membrane, membrane, extrinsic component of cytoplasmic side of plasma membrane, organelle membrane contact site, intrinsic component of endoplasmic reticulum membrane";0,000178237233758132
"2";2;"A5YKK6";"A5YKK6-1,A5YKK6-2,A5YKK6-3";"CNOT1_HUMAN";"CCR4-NOT transcription complex subunit 1";"CNOT1";3;3;7,52575086216375e-06;NA;3;NA;3;NA;1,49322845294968e-05;"nucleus, CCR4-NOT complex, cytosol, extracellular space, peroxisomal membrane, membrane, cytoplasmic mRNA processing body";0,000133677925318599
"5";5;"A6NIZ1";"A6NIZ1,P61224";"RAP1B_HUMAN, RP1BL_HUMAN";"Ras-related protein Rap-1b, Ras-related protein Rap-1b-like protein";"RAP1B";3;5;0,000242950870224199;3;2;3;2;0,000293980074024182;0,000192821239359154;"cytosol, plasma membrane";0,000222796542197665
"7";7;"B0I1T2";"B0I1T2-1";"MYO1G_HUMAN";"Unconventional myosin-Ig";"MYO1G";3;5;8,78250690004964e-05;2;2;2;3;7,08478501905035e-05;0,000104555328218323;"plasma membrane, myosin complex, extracellular vesicular exosome, membrane";0,000222796542197665
"9";9;"O00148";"O00148";"DX39A_HUMAN";"ATP-dependent RNA helicase DDX39A";"DDX39A";4;8;0,000670020947953201;4;3;5;3;0,000738966306290292;0,000573315797401363;"cytoplasm, membrane, nucleus";0,000356474467516264
"12";12;"O00170";"O00170";"AIP_HUMAN";"AH receptor-interacting protein";"AIP";3;4;0,000216741624830316;3;1;3;1;0,000327832324972421;0,000107512448612377;"cytosol, cytoplasm, membrane, nucleus";0,000178237233758132
"13";13;"O00178";"O00178";"GTPB1_HUMAN";"GTP-binding protein 1";"GTPBP1";2;2;5,34564545545622e-05;NA;2;NA;2;NA;0,000106066092801448;"cytoplasmic exosome (RNase complex), membrane, cytosol";8,9118616879066e-05
"14";14;"O00203";"O00203-1";"AP3B1_HUMAN";"AP-3 complex subunit beta-1";"AP3B1";2;2;3,26895503628904e-05;NA;2;NA;2;NA;6,48612578465892e-05;"Golgi apparatus, lysosomal membrane, membrane, AP-3 adaptor complex, clathrin-coated vesicle membrane";8,9118616879066e-05
"15";15;"O00217";"O00217";"NDUS8_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial";"NDUFS8";2;3;0,000255445486407158;1;2;1;2;0,000171721694033173;0,00033789626706747;"mitochondrial respiratory chain complex I, mitochondrion, mitochondrial inner membrane";0,000133677925318599
"16";16;"O00231";"O00231-1,O00231-2";"PSD11_HUMAN";"26S proteasome non-ATPase regulatory subunit 11";"PSMD11";10;16;0,000338979792388646;10;5;11;5;0,000469996579640556;0,000210184289348841;"cytosol, extracellular vesicular exosome, proteasome complex, proteasome accessory complex, membrane, nucleoplasm, nucleus";0,000712948935032528
"17";17;"O00232";"O00232-1";"PSD12_HUMAN";"26S proteasome non-ATPase regulatory subunit 12";"PSMD12";11;17;0,000666623089527452;9;6;10;7;0,000790823590942243;0,000544635430470593;"proteasome accessory complex, membrane, nucleoplasm, cytosol, extracellular vesicular exosome, proteasome regulatory particle";0,000757508243472061
"19";19;"O00299";"O00299";"CLIC1_HUMAN";"Chloride intracellular channel protein 1";"CLIC1";11;28;0,0020774819641412;10;11;14;14;0,0020948621595748;0,00206102702319162;"brush border, blood microparticle, plasma membrane, cytoplasm, chloride channel complex, nuclear envelope, mitochondrion, vesicle, nucleus, extracellular vesicular exosome, perinuclear region of cytoplasm, extracellular space, nuclear membrane, membrane";0,00124766063630692
"20";20;"O00303";"O00303";"EIF3F_HUMAN";"Eukaryotic translation initiation factor 3 subunit F";"EIF3F";8;20;0,00100174700551827;8;6;12;8;0,00121215313435181;0,000795050040158752;"eukaryotic translation initiation factor 3 complex, eukaryotic 43S preinitiation complex, eukaryotic 48S preinitiation complex, membrane, cytosol";0,00089118616879066
