"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5837.1.id.csv";"peptide.count.P5837.2.id.csv";"spectra.count.P5837.1.id.csv";"spectra.count.P5837.2.id.csv";"dNSAF.P5837.1.id.csv";"dNSAF.P5837.2.id.csv";"Go.Cc";"norm.sc"
"9";9;"O00148";"O00148";"DX39A_HUMAN";"ATP-dependent RNA helicase DDX39A";"DDX39A";4;8;0,000670020947953201;4;3;5;3;0,000738966306290292;0,000573315797401363;"cytoplasm, membrane, nucleus";0,000356474467516264
"12";12;"O00170";"O00170";"AIP_HUMAN";"AH receptor-interacting protein";"AIP";3;4;0,000216741624830316;3;1;3;1;0,000327832324972421;0,000107512448612377;"cytosol, cytoplasm, membrane, nucleus";0,000178237233758132
"13";13;"O00178";"O00178";"GTPB1_HUMAN";"GTP-binding protein 1";"GTPBP1";2;2;5,34564545545622e-05;NA;2;NA;2;NA;0,000106066092801448;"cytoplasmic exosome (RNase complex), membrane, cytosol";8,9118616879066e-05
"14";14;"O00203";"O00203-1";"AP3B1_HUMAN";"AP-3 complex subunit beta-1";"AP3B1";2;2;3,26895503628904e-05;NA;2;NA;2;NA;6,48612578465892e-05;"Golgi apparatus, lysosomal membrane, membrane, AP-3 adaptor complex, clathrin-coated vesicle membrane";8,9118616879066e-05
"15";15;"O00217";"O00217";"NDUS8_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial";"NDUFS8";2;3;0,000255445486407158;1;2;1;2;0,000171721694033173;0,00033789626706747;"mitochondrial respiratory chain complex I, mitochondrion, mitochondrial inner membrane";0,000133677925318599
"20";20;"O00303";"O00303";"EIF3F_HUMAN";"Eukaryotic translation initiation factor 3 subunit F";"EIF3F";8;20;0,00100174700551827;8;6;12;8;0,00121215313435181;0,000795050040158752;"eukaryotic translation initiation factor 3 complex, eukaryotic 43S preinitiation complex, eukaryotic 48S preinitiation complex, membrane, cytosol";0,00089118616879066
"21";21;"O00410";"O00410-1,O00410-3";"IPO5_HUMAN";"Importin-5";"IPO5";21;34;0,000277101302483608;15;16;17;17;0,0002794195294888;0,000274906488931373;"cytoplasm, membrane, Golgi apparatus, nuclear membrane, intracellular membrane-bounded organelle, nucleus, nuclear pore";0,00151501648694412
"24";24;"O00429";"O00429-1,O00429-2,O00429-3,O00429-4,O00429-5,O00429-6";"DNM1L_HUMAN";"Dynamin-1-like protein";"DNM1L";7;12;4,85901740448398e-05;5;6;5;7;4,08305658366919e-05;5,62395281464199e-05;"synaptic vesicle membrane, mitochondrion, membrane, microtubule, cytosol, cytoplasm, cell junction, mitochondrial outer membrane, protein complex, Golgi apparatus, coated pit, perinuclear region of cytoplasm, peroxisome, intracellular membrane-bounded organelle";0,000534711701274396
"25";25;"O00461";"O00461";"GOLI4_HUMAN";"Golgi integral membrane protein 4";"GOLIM4";4;4;0,000102765425566098;1;3;1;3;5,18125800962159e-05;0,00015292718983657;"endosome membrane, nucleus, cis-Golgi network, membrane, Golgi cisterna membrane, integral component of membrane, Golgi apparatus, endocytic vesicle, Golgi lumen";0,000178237233758132
"35";35;"O00763";"O00763-1,O00763-2";"ACACB_HUMAN";"Acetyl-CoA carboxylase 2";"ACACB";1;1;5,45601628819194e-06;NA;1;NA;1;NA;1,08256025352169e-05;"mitochondrial outer membrane, endomembrane system, cytosol";4,4559308439533e-05
"39";39;"O14561";"O14561";"ACPM_HUMAN";"Acyl carrier protein, mitochondrial";"NDUFAB1";2;3;0,000343868924009636;2;1;2;1;0,000462327637781619;0,000227430179756951;"mitochondrial matrix, mitochondrial membrane, mitochondrial inner membrane, mitochondrial respiratory chain complex I";0,000133677925318599
"41";41;"O14617";"O14617-1,O14617-2,O14617-3,O14617-4,O14617-5";"AP3D1_HUMAN";"AP-3 complex subunit delta-1";"AP3D1";2;2;6,20335960052075e-06;2;NA;2;NA;1,251051370233e-05;NA;"endosome membrane, terminal bouton, Golgi apparatus, lysosomal membrane, membrane coat, Golgi membrane, membrane";8,9118616879066e-05
"50";50;"O14929";"O14929-1";"HAT1_HUMAN";"Histone acetyltransferase type B catalytic subunit";"HAT1";7;11;0,0004694344260943;3;6;3;8;0,000258197296517658;0,000677405404144808;"intracellular membrane-bounded organelle, cytoplasm, nucleoplasm, nucleus, protein complex, nuclear matrix, nuclear chromatin";0,000490152392834863
"55";55;"O14980";"O14980";"XPO1_HUMAN";"Exportin-1";"XPO1";5;9;0,00015026205082774;5;4;5;4;0,000168354601993307;0,000132508340026459;"intracellular membrane-bounded organelle, nucleolus, membrane, cytoplasm, nucleus, nucleoplasm, ribonucleoprotein complex, cytosol, nuclear envelope, nuclear membrane, Cajal body, annulate lamellae, kinetochore";0,000401033775955797
"68";68;"O15371";"O15371";"EIF3D_HUMAN";"Eukaryotic translation initiation factor 3 subunit D";"EIF3D";7;16;0,000522078366379593;6;7;7;9;0,00046064031063643;0,000582686080983137;"eukaryotic 43S preinitiation complex, eukaryotic translation initiation factor 3 complex, cytosol, eukaryotic 48S preinitiation complex, membrane";0,000712948935032528
"78";78;"O43181";"O43181";"NDUS4_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial";"NDUFS4";1;1;0,000102178194562863;1;NA;1;NA;0,000206066032839807;NA;"mitochondrial respiratory chain complex I, mitochondrial inner membrane, mitochondrion";4,4559308439533e-05
"80";80;"O43264";"O43264";"ZW10_HUMAN";"Centromere/kinetochore protein zw10 homolog";"ZW10";1;3;6,88620695064226e-05;1;NA;3;NA;0,000138876337921565;NA;"spindle pole, cytosol, kinetochore microtubule, nucleus, kinetochore, cytoplasm, endoplasmic reticulum, endoplasmic reticulum membrane, membrane, condensed chromosome kinetochore";0,000133677925318599
"92";92;"O43615";"O43615";"TIM44_HUMAN";"Mitochondrial import inner membrane translocase subunit TIM44";"TIMM44";7;12;0,000474721700402683;6;5;6;6;0,000478693217880083;0,00047096161117811;"mitochondrion, mitochondrial matrix, mitochondrial inner membrane";0,000534711701274396
"99";99;"O43747";"O43747-1,O43747-2";"AP1G1_HUMAN";"AP-1 complex subunit gamma-1";"AP1G1";5;8;8,70130610632655e-05;5;3;5;3;0,000109676264437245;6,47428978870152e-05;"cytosol, cytoplasm, cytoplasmic vesicle membrane, perinuclear region of cytoplasm, clathrin-coated vesicle membrane, membrane, Golgi apparatus, lysosomal membrane, intracellular membrane-bounded organelle, recycling endosome, clathrin-coated vesicle, Golgi membrane, AP-type membrane coat adaptor complex, trans-Golgi network membrane, clathrin adaptor complex";0,000356474467516264
"106";106;"O43823";"O43823";"AKAP8_HUMAN";"A-kinase anchor protein 8";"AKAP8";2;5;0,000129199306708823;2;2;3;2;0,000156336224336559;0,000102540774688105;"female pronucleus, condensed chromosome, membrane, mitochondrion, nucleus, Golgi apparatus, nuclear matrix";0,000222796542197665
"109";109;"O43920";"O43920";"NDUS5_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 5";"NDUFS5";1;2;0,000337380831103794;1;1;1;1;0,000340203356103455;0,000334708566434758;"mitochondrial inner membrane, mitochondrial intermembrane space, mitochondrion, mitochondrial respiratory chain complex I";8,9118616879066e-05
"113";113;"O60313";"O60313-2";"OPA1_HUMAN";"Dynamin-like 120 kDa protein, mitochondrial";"OPA1";4;7;0,000130383633686987;2;3;3;4;0,00011269236170927;0,000147829616842018;"mitochondrion, dendrite, mitochondrial intermembrane space, integral component of membrane, mitochondrial outer membrane, membrane, mitochondrial inner membrane, mitochondrial crista";0,000311915159076731
"118";118;"O60502";"O60502-1";"NCOAT_HUMAN";"Bifunctional protein NCOAT";"MGEA5";3;5;9,7604716421949e-05;2;3;2;3;7,87370212815857e-05;0,000116197952102896;"membrane, cytoplasm, nucleus";0,000222796542197665
"119";119;"O60506";"O60506-1";"HNRPQ_HUMAN";"Heterogeneous nuclear ribonucleoprotein Q";"SYNCRIP";13;31;0,00107048521076876;13;11;16;15;0,00108957585110275;0,00105355296754183;"ribonucleoprotein complex, catalytic step 2 spliceosome, CRD-mediated mRNA stability complex, membrane, histone pre-mRNA 3'end processing complex, nucleoplasm, nucleus, endoplasmic reticulum, GAIT complex";0,00138133856162552
"122";122;"O60610";"O60610-1,O60610-2,O60610-3";"DIAP1_HUMAN";"Protein diaphanous homolog 1";"DIAPH1";30;63;0,000295208227215819;23;26;31;32;0,000292952889977975;0,000297518725719785;"ruffle membrane, neuron projection, cytoplasm, mitotic spindle";0,00280723643169058
"124";124;"O60664";"O60664-1";"PLIN3_HUMAN";"Perilipin-3";"PLIN3";11;22;0,000906419467896367;11;10;12;10;0,00099709370728939;0,00081749096871162;"Golgi apparatus, intracellular membrane-bounded organelle, cytoplasm, endosome, endosome membrane, lipid particle, membrane";0,000980304785669726
"127";127;"O60763";"O60763-1,O60763-2";"USO1_HUMAN";"General vesicular transport factor p115";"USO1";8;10;9,29375470296313e-05;4;6;4;6;7,49720493699923e-05;0,000110641709070949;"ER to Golgi transport vesicle membrane, cytosol, Golgi stack, endoplasmic reticulum, nucleolus, Golgi apparatus, Golgi membrane, membrane";0,00044559308439533
"139";139;"O75306";"O75306";"NDUS2_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial";"NDUFS2";4;6;0,000231721607539971;3;3;3;3;0,000233660188425267;0,000229886229214369;"nucleus, mitochondrion, mitochondrial inner membrane, mitochondrial respiratory chain complex I";0,000267355850637198
"147";147;"O75381";"O75381-1,O75381-2";"PEX14_HUMAN";"Peroxisomal membrane protein PEX14";"PEX14";1;2;4,74301964151222e-05;1;1;1;1;4,78269970118916e-05;4,70545199497139e-05;"peroxisomal membrane, intracellular membrane-bounded organelle, protein complex, peroxisome, membrane, intracellular, nucleus, nucleolus, integral component of membrane";8,9118616879066e-05
"149";149;"O75400";"O75400-1,O75400-2,O75400-3";"PR40A_HUMAN";"Pre-mRNA-processing factor 40 homolog A";"PRPF40A";3;4;2,49128304402662e-05;2;2;2;2;2,5121250955741e-05;2,47155054281326e-05;"nuclear speck, nuclear matrix, cytoplasm, nucleus, membrane";0,000178237233758132
"151";151;"O75439";"O75439";"MPPB_HUMAN";"Mitochondrial-processing peptidase subunit beta";"PMPCB";3;6;0,000219401031269952;3;2;4;2;0,000294982051099929;0,000145108826347993;"mitochondrial matrix, mitochondrial inner membrane";0,000267355850637198
"153";153;"O75489";"O75489";"NDUS3_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial";"NDUFS3";4;6;0,000406390546556842;4;2;4;2;0,000546387208287368;0,000268781121530942;"mitochondrial respiratory chain complex I, nucleus, mitochondrial membrane, mitochondrial inner membrane, mitochondrion";0,000267355850637198
"155";155;"O75521";"O75521-1,O75521-2";"ECI2_HUMAN";"Enoyl-CoA delta isomerase 2, mitochondrial";"ECI2";2;2;4,53837158591397e-05;NA;2;NA;2;NA;9,00484975687419e-05;"peroxisomal matrix, nucleus, intracellular membrane-bounded organelle, mitochondrion, membrane";8,9118616879066e-05
"157";157;"O75533";"O75533";"SF3B1_HUMAN";"Splicing factor 3B subunit 1";"SF3B1";23;46;0,000630777964901111;18;20;22;24;0,000608400480393603;0,000652989718565969;"spliceosomal complex, nuclear speck, nucleus, nucleoplasm, catalytic step 2 spliceosome, intracellular membrane-bounded organelle, U12-type spliceosomal complex";0,00204972818821852
"159";159;"O75592";"O75592-1,O75592-2";"MYCB2_HUMAN";"Probable E3 ubiquitin-protein ligase MYCBP2";"MYCBP2";1;1;1,92685172936434e-06;NA;1;NA;1;NA;3,82317974591426e-06;"axon, microtubule cytoskeleton, nucleus, membrane";4,4559308439533e-05
"162";162;"O75643";"O75643-1";"U520_HUMAN";"U5 small nuclear ribonucleoprotein 200 kDa helicase";"SNRNP200";22;38;0,000318110952173708;17;16;20;18;0,000337655016357362;0,000298981247545654;"catalytic step 2 spliceosome, nucleus, nucleoplasm, spliceosomal complex, membrane, U5 snRNP";0,00169325372070225
"163";163;"O75663";"O75663-1";"TIPRL_HUMAN";"TIP41-like protein";"TIPRL";8;13;0,000854615414082771;6;6;6;7;0,000795475494418374;0,000913065280494817;"cytoplasm, intracellular membrane-bounded organelle";0,000579271009713929
"174";174;"O76021";"O76021";"RL1D1_HUMAN";"Ribosomal L1 domain-containing protein 1";"RSL1D1";2;2;7,29844246877595e-05;NA;2;NA;2;NA;0,000144812685886058;"membrane, nucleolus";8,9118616879066e-05
"176";176;"O94776";"O94776";"MTA2_HUMAN";"Metastasis-associated protein MTA2";"MTA2";16;22;0,000588901271058418;12;10;12;10;0,000647812378688017;0,00053112437188749;"nucleus, nuclear chromatin, NuRD complex, transcription factor complex, histone deacetylase complex, protein complex, membrane";0,000980304785669726
"178";178;"O94826";"O94826";"TOM70_HUMAN";"Mitochondrial import receptor subunit TOM70";"TOMM70A";4;10;0,000294098421850346;3;3;4;6;0,000237247077282673;0,000350122776731095;"mitochondrial outer membrane translocase complex, membrane, integral component of membrane, mitochondrion";0,00044559308439533
"181";181;"O94979";"O94979-1,O94979-2,O94979-3,O94979-4,O94979-6,O94979-7,O94979-8,O94979-9";"SC31A_HUMAN";"Protein transport protein Sec31A";"SEC31A";5;9;1,64887967660358e-05;5;4;5;4;1,84741576572573e-05;1,45406180500346e-05;"intracellular membrane-bounded organelle, ER to Golgi transport vesicle membrane, COPII vesicle coat, vesicle coat, perinuclear region of cytoplasm, ER to Golgi transport vesicle, endoplasmic reticulum membrane, endoplasmic reticulum, Golgi membrane, cytoplasm, cytosol";0,000401033775955797
"182";182;"O95071";"O95071";"UBR5_HUMAN";"E3 ubiquitin-protein ligase UBR5";"UBR5";2;2;1,27768374765995e-05;2;NA;2;NA;2,57674567681074e-05;NA;"membrane, cytoplasm, nucleus";8,9118616879066e-05
