"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5836.1.id.csv";"peptide.count.P5836.2.id.csv";"spectra.count.P5836.1.id.csv";"spectra.count.P5836.2.id.csv";"dNSAF.P5836.1.id.csv";"dNSAF.P5836.2.id.csv";"Go.Cc";"norm.sc"
"2";2;"A6NHL2";"A6NHL2-1,A6NHL2-2";"TBAL3_HUMAN";"Tubulin alpha chain-like 3";"TUBAL3";1;2;0,000106667661763763;1;1;1;1;8,93596065812907e-05;0,000141110659170603;"microtubule, cytoplasm";8,8008800880088e-05
"4";4;"A8MWD9";"A8MWD9,P62308";"RUXG_HUMAN, RUXGL_HUMAN";"Small nuclear ribonucleoprotein G, Small nuclear ribonucleoprotein G-like protein";"SNRPG";2;5;0,000586847579933863;2;2;2;3;0,00046613315245913;0,000709797225452133;"spliceosomal complex";0,00022002200220022
"6";6;"B4DU55";"B4DU55";"ZN879_HUMAN";"Zinc finger protein 879";"ZNF879";1;1;3,16876846003365e-05;NA;1;NA;1;NA;6,38775478204406e-05;"nucleus";4,4004400440044e-05
"7";7;"O00115";"O00115";"DNS2A_HUMAN";"Deoxyribonuclease-2-alpha";"DNASE2";2;3;0,000148668053583245;2;1;2;1;0,000196811775482744;9,98973872858558e-05;"extracellular vesicular exosome, intracellular, lysosome";0,000132013201320132
"10";10;"O00151";"O00151";"PDLI1_HUMAN";"PDZ and LIM domain protein 1";"PDLIM1";12;18;0,000976057737810972;11;7;11;7;0,00118445992539767;0,000765171477083151;"transcription factor complex, cytoskeleton, cytoplasm";0,000792079207920792
"11";11;"O00154";"O00154-1,O00154-4,O00154-6";"BACH_HUMAN";"Cytosolic acyl coenzyme A thioester hydrolase";"ACOT7";6;14;0,000219089763175309;6;6;7;7;0,000217528804480927;0,000220825803473997;"nucleus, mitochondrion, extracellular vesicular exosome, cytoplasm, cytosol, cell body, neuron projection";0,000616061606160616
"17";17;"O00233";"O00233-1,O00233-2";"PSMD9_HUMAN";"26S proteasome non-ATPase regulatory subunit 9";"PSMD9";1;2;8,00007463228226e-05;1;1;1;1;7,94307614055917e-05;8,0634662383202e-05;"cytosol, nucleus, nucleoplasm, proteasome regulatory particle";8,8008800880088e-05
"21";21;"O00418";"O00418";"EF2K_HUMAN";"Eukaryotic elongation factor 2 kinase";"EEF2K";1;2;4,92142522206605e-05;1;1;1;1;4,88636132233019e-05;4,96042198936663e-05;"cytosol, cytoplasm";8,8008800880088e-05
"22";22;"O00425";"O00425-1";"IF2B3_HUMAN";"Insulin-like growth factor 2 mRNA-binding protein 3";"IGF2BP3";1;2;8,62736891260283e-05;1;1;1;1;8,15800105627954e-05;9,31685477277411e-05;"nucleus, cytoplasm, cytosol";8,8008800880088e-05
"24";24;"O00487";"O00487";"PSDE_HUMAN";"26S proteasome non-ATPase regulatory subunit 14";"PSMD14";6;12;0,000690587087612494;4;6;5;7;0,000571389025595063;0,000812069083743086;"proteasome complex, proteasome accessory complex, extracellular vesicular exosome, cytosol, nucleoplasm, nucleus, proteasome regulatory particle, lid subcomplex";0,000528052805280528
"25";25;"O00507";"O00507-1,O00507-2";"USP9Y_HUMAN";"Probable ubiquitin carboxyl-terminal hydrolase FAF-Y";"USP9Y";3;3;1,04736789217159e-05;NA;3;NA;3;NA;2,11133421269519e-05;"cytoplasm";0,000132013201320132
"28";28;"O00584";"O00584-1";"RNT2_HUMAN";"Ribonuclease T2";"RNASET2";3;5;0,000348440750585731;2;3;2;3;0,000276766559272609;0,000421442102612204;"extracellular vesicular exosome, lysosomal lumen, extracellular space, lysosome, endoplasmic reticulum lumen, extracellular region";0,00022002200220022
"29";29;"O00625";"O00625";"PIR_HUMAN";"Pirin";"PIR";5;7;0,000430624706930779;3;4;3;4;0,000366477099174764;0,000496042198936663;"cytoplasm, nucleus";0,000308030803080308
"30";30;"O00629";"O00629";"IMA3_HUMAN";"Importin subunit alpha-3";"KPNA4";4;8;0,00027393729642978;3;3;4;4;0,00027198556304717;0,00027610794182655;"extracellular vesicular exosome, cytosol, nucleoplasm";0,000352035203520352
"31";31;"O00764";"O00764-1,O00764-2";"PDXK_HUMAN";"Pyridoxal kinase";"PDXK";2;3;8,57700309134107e-05;1;2;1;2;5,67726275430992e-05;0,000115266216099064;"cytosol, extracellular vesicular exosome, cytoplasm, nucleus";0,000132013201320132
"33";33;"O14579";"O14579-1,O14579-2";"COPE_HUMAN";"Coatomer subunit epsilon";"COPE";4;8;0,000231690473116746;4;2;6;2;0,00034505960636585;0,000116763179944507;"nucleus, Golgi apparatus, COPI vesicle coat, cytosol";0,000352035203520352
"35";35;"O14646";"O14646-1,O14646-2";"CHD1_HUMAN";"Chromodomain-helicase-DNA-binding protein 1";"CHD1";1;1;5,21642293274545e-06;1;NA;1;NA;1,03585144990918e-05;NA;"nucleus, cytoplasm";4,4004400440044e-05
"36";36;"O14737";"O14737";"PDCD5_HUMAN";"Programmed cell death protein 5";"PDCD5";4;7;0,000999049320079408;4;3;4;3;0,0011336358267806;0,000863113426149794;"cytoplasm, nucleus, extracellular vesicular exosome";0,000308030803080308
"37";37;"O14744";"O14744-1,O14744-2";"ANM5_HUMAN";"Protein arginine N-methyltransferase 5";"PRMT5";7;15;0,000210049055298149;6;7;6;9;0,000166842007473598;0,000254056149769366;"cytosol, cytoplasm, methylosome, nucleus";0,00066006600660066
"38";38;"O14773";"O14773-1,O14773-2";"TPP1_HUMAN";"Tripeptidyl-peptidase 1";"TPP1";2;4;6,33753692006729e-05;2;1;2;2;6,29238358559394e-05;6,38775478204406e-05;"lysosome, lysosomal lumen, extracellular vesicular exosome, mitochondrion, melanosome";0,000176017601760176
"39";39;"O14776";"O14776-1,O14776-2";"TCRG1_HUMAN";"Transcription elongation regulator 1";"TCERG1";8;15;0,000121859060314135;5;8;5;10;8,0660563722436e-05;0,000163766208665337;"nucleus";0,00066006600660066
"40";40;"O14818";"O14818-1";"PSA7_HUMAN";"Proteasome subunit alpha type-7";"PSMA7";9;19;0,00136678694423306;8;7;10;9;0,00142847256398766;0,00130511102744425;"cytosol, proteasome core complex, alpha-subunit complex, proteasome complex, proteasome core complex, nucleoplasm, nucleus, extracellular vesicular exosome";0,000836083608360836
