"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6287.1.id.csv";"peptide.count.P6287.2.id.csv";"spectra.count.P6287.1.id.csv";"spectra.count.P6287.2.id.csv";"dNSAF.P6287.1.id.csv";"dNSAF.P6287.2.id.csv";"Go.Cc";"norm.sc"
"1";1;"A6NIZ1";"A6NIZ1,P61224-1,P61224-2,P61224-3,P61224-4,P62834";"RAP1A_HUMAN, RAP1B_HUMAN, RP1BL_HUMAN";"Ras-related protein Rap-1A, Ras-related protein Rap-1b, Ras-related protein Rap-1b-like protein";"RAP1A, RAP1B";1;1;6,04399418732911e-05;1;NA;1;NA;0,000454047123874575;NA;"plasma membrane, cytosol";0,000191644308164048
"4";4;"O00182";"O00182-1,O00182-2";"LEG9_HUMAN";"Galectin-9";"LGALS9";2;3;0,000281939559837099;2;1;2;1;NA;NA;"cytoplasm, extracellular region";0,000574932924492143
"5";5;"O00299";"O00299";"CLIC1_HUMAN";"Chloride intracellular channel protein 1";"CLIC1";5;5;0,00138435053585297;NA;5;NA;5;NA;0,00411618114587637;"nucleus, extracellular space, extracellular vesicular exosome, nuclear envelope, cytoplasm, perinuclear region of cytoplasm, nuclear membrane, plasma membrane, brush border, blood microparticle, mitochondrion, chloride channel complex";0,000958221540820238
"9";9;"O00571";"O00571-1,O00571-2,O15523";"DDX3X_HUMAN, DDX3Y_HUMAN, O15523";"ATP-dependent RNA helicase DDX3X, ATP-dependent RNA helicase DDX3Y, ATP-dependent RNA helicase DDX3Y [Homo sapiens] ";"DDX3X, DDX3Y";3;4;0,00013452761255668;2;2;2;2;0,00050633133813892;0,000601211912821943;"mitochondrial outer membrane, extracellular vesicular exosome, cytoplasmic stress granule, nucleus, nuclear speck, cytoplasm";0,00076657723265619
"10";10;"O00592";"O00592-1,O00592-2";"PODXL_HUMAN";"Podocalyxin";"PODXL";3;5;0,000298950250125956;2;3;2;3;NA;NA;"lamellipodium, ruffle, plasma membrane, extracellular vesicular exosome, slit diaphragm, cell body, microvillus membrane, filopodium, integral component of plasma membrane, membrane raft, apical plasma membrane, cytoplasm";0,000958221540820238
"11";11;"O14672";"O14672";"ADA10_HUMAN";"Disintegrin and metalloproteinase domain-containing protein 10";"ADAM10";11;19;0,00169490403841464;10;6;12;7;0,00268057767250017;0,00185668384842071;"extracellular vesicular exosome, tetraspanin-enriched microdomain, Golgi-associated vesicle, postsynaptic density, plasma membrane, cytoplasm, nucleus, cell surface, integral component of membrane, perinuclear endoplasmic reticulum, Golgi apparatus";0,0036412418551169
"12";12;"O14773";"O14773-1,O14773-2";"TPP1_HUMAN";"Tripeptidyl-peptidase 1";"TPP1";1;1;5,92590549095145e-05;NA;1;NA;1;NA;NA;"lysosomal lumen, lysosome, melanosome, extracellular vesicular exosome, mitochondrion";0,000191644308164048
"14";14;"O14818";"O14818-1,O14818-2";"PSA7_HUMAN";"Proteasome subunit alpha type-7";"PSMA7";5;11;0,00147980373812348;5;4;6;5;NA;NA;"nucleoplasm, proteasome core complex, alpha-subunit complex, proteasome core complex, extracellular vesicular exosome, nucleus, cytosol, proteasome complex";0,00210808738980452
"15";15;"O14828";"O14828-1,O14828-2";"SCAM3_HUMAN";"Secretory carrier-associated membrane protein 3";"SCAMP3";2;2;0,000192293071550759;2;NA;2;NA;NA;NA;"integral component of membrane, extracellular vesicular exosome, Golgi membrane";0,000383288616328095
"17";17;"O15031";"O15031";"PLXB2_HUMAN";"Plexin-B2";"PLXNB2";11;12;0,000435641104427291;4;8;4;8;0,000363632952308691;0,000863547034738808;"extracellular vesicular exosome, integral component of plasma membrane, intracellular";0,00229973169796857
"18";18;"O15145";"O15145";"ARPC3_HUMAN";"Actin-related protein 2/3 complex subunit 3";"ARPC3";2;2;0,000749726919417004;NA;2;NA;2;NA;0,00222921271046338;"actin cytoskeleton, extracellular vesicular exosome, cytosol, lamellipodium, Arp2/3 protein complex";0,000383288616328095
"20";20;"O15427";"O15427";"MOT4_HUMAN";"Monocarboxylate transporter 4";"SLC16A3";3;4;0,000573984480241835;NA;3;NA;4;NA;0,00170666607510745;"plasma membrane, actin cytoskeleton, membrane, nuclear membrane, integral component of plasma membrane";0,00076657723265619
"23";23;"O43175";"O43175";"SERA_HUMAN";"D-3-phosphoglycerate dehydrogenase";"PHGDH";1;1;0,000125188922754434;NA;1;NA;1;NA;0,000372232516381315;"extracellular vesicular exosome, cytosol";0,000191644308164048
"24";24;"O43278";"O43278-1,O43278-2";"SPIT1_HUMAN";"Kunitz-type protease inhibitor 1";"SPINT1";4;5;0,000315338827164997;3;2;3;2;NA;NA;"membrane, extracellular region";0,000958221540820238
"27";27;"O43707";"O43707-1";"ACTN4_HUMAN";"Alpha-actinin-4";"ACTN4";2;2;0,00047608893840037;0;2;0;2;NA;NA;"extracellular region, cell-cell junction, stress fiber, protein complex, nucleus, neuron projection, Z disc, perinuclear region of cytoplasm, cortical cytoskeleton, cytoplasm, extracellular vesicular exosome, ribonucleoprotein complex, platelet alpha granule lumen, pseudopodium";0,000383288616328095
"28";28;"O43776";"O43776";"SYNC_HUMAN";"Asparagine--tRNA ligase, cytoplasmic";"NARS";3;3;0,000365286655993321;NA;3;NA;3;NA;0,00108613101039001;"mitochondrion, cytosol, extracellular vesicular exosome, cytoplasm";0,000574932924492143
