"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6286.1.id.csv";"peptide.count.P6286.2.id.csv";"spectra.count.P6286.1.id.csv";"spectra.count.P6286.2.id.csv";"dNSAF.P6286.1.id.csv";"dNSAF.P6286.2.id.csv";"Go.Cc";"norm.sc"
"1";1;"O14979";"O14979-1,O14979-2,O14979-3";"HNRDL_HUMAN";"Heterogeneous nuclear ribonucleoprotein D-like";"HNRNPDL";2;2;0,00108608202694138;2;0;2;0;NA;NA;"cytoplasm, nucleus, spliceosomal complex";0,00223214285714286
"2";2;"O43390";"O43390-1,O43390-2";"HNRPR_HUMAN";"Heterogeneous nuclear ribonucleoprotein R";"HNRNPR";2;3;0,00162140207813524;2;1;2;1;NA;NA;"nucleus, catalytic step 2 spliceosome, spliceosomal complex, ribonucleoprotein complex, nucleoplasm, cytoplasm";0,00334821428571429
"11";11;"P05386";"P05386-1";"RLA1_HUMAN";"60S acidic ribosomal protein P1";"RPLP1";2;2;0,00600203225414974;2;NA;2;NA;NA;NA;"cytosol, cytosolic large ribosomal subunit, cytoplasm";0,00223214285714286
"13";13;"P06748";"P06748-1,P06748-2,P06748-3";"NPM_HUMAN";"Nucleophosmin";"NPM1";3;6;0,00232731862916011;2;2;3;3;NA;NA;"cytoplasm, ribonucleoprotein complex, centrosome, cytosol, spindle pole centrosome, nucleus, nucleolus, nucleoplasm";0,00669642857142857
"23";23;"P09874";"P09874";"PARP1_HUMAN";"Poly [ADP-ribose] polymerase 1";"PARP1";1;1;0,000337392345647471;NA;1;NA;1;NA;0,00081166096337806;"nucleolus, nuclear envelope, transcription factor complex, nucleoplasm, nucleus";0,00111607142857143
"24";24;"P0C0S5";"P0C0S5,Q71UI9-1";"H2AV_HUMAN, H2AZ_HUMAN";"Histone H2A.V, Histone H2A.Z";"H2AFV, H2AFZ";2;3;0,0187094599172324;2;1;2;1;0,0419756663875507;0,0385792601655634;"nucleus, nuclear heterochromatin, nucleosome, nuclear euchromatin";0,00334821428571429
"27";27;"P10412";"P10412,P16402";"H13_HUMAN, H14_HUMAN";"Histone H1.3, Histone H1.4";"HIST1H1D, HIST1H1E";9;78;0,060647807731704;9;8;46;32;0,0702138419573575;0,0598563066811166;"nuclear heterochromatin, nucleosome, nucleus";0,0870535714285714
"37";37;"P23246";"P23246-1";"SFPQ_HUMAN";"Splicing factor, proline- and glutamine-rich";"SFPQ";2;4;0,00193559173118266;2;1;2;2;NA;NA;"nuclear matrix, nucleoplasm, paraspeckles, cytoplasm, nucleus";0,00446428571428571
"43";43;"P31943";"P31943,P55795";"HNRH1_HUMAN, HNRH2_HUMAN";"Heterogeneous nuclear ribonucleoprotein H, Heterogeneous nuclear ribonucleoprotein H2";"HNRNPH1, HNRNPH2";1;2;0,000761950642508988;1;1;1;1;0,00074789606035725;0,000916508036598388;"nucleus, nucleoplasm, catalytic step 2 spliceosome";0,00223214285714286
"46";46;"P37108";"P37108";"SRP14_HUMAN";"Signal recognition particle 14 kDa protein";"SRP14";1;2;0,00503111527186082;1;1;1;1;0,00493831369265302;0,00605164865342171;"intercellular bridge, signal recognition particle, endoplasmic reticulum targeting, nucleus, cytosol, cytoplasm, nucleolus";0,00223214285714286
"50";50;"P51991";"P51991-1,P51991-2";"ROA3_HUMAN";"Heterogeneous nuclear ribonucleoprotein A3";"HNRNPA3";1;1;0,000452534177892243;1;NA;1;NA;NA;NA;"nucleoplasm, catalytic step 2 spliceosome, nucleus, ribonucleoprotein complex";0,00111607142857143
"52";52;"P52597";"P52597";"HNRPF_HUMAN";"Heterogeneous nuclear ribonucleoprotein F";"HNRNPF";1;1;0,000824375514425387;NA;1;NA;1;NA;0,0019831908840129;"nucleus, catalytic step 2 spliceosome, nucleoplasm";0,00111607142857143
"53";53;"P55209";"P55209-1,P55209-2";"NP1L1_HUMAN";"Nucleosome assembly protein 1-like 1";"NAP1L1";1;2;0,000874976569019272;1;1;1;1;NA;NA;"nucleus, melanosome";0,00223214285714286
"68";68;"P68363";"P68363";"TBA1B_HUMAN";"Tubulin alpha-1B chain";"TUBA1B";6;13;0,00986143215149659;6;3;9;4;0,0134024300660916;0,00729954959525812;"microtubule, cytoplasmic microtubule";0,0145089285714286
"72";72;"Q08170";"Q08170";"SRSF4_HUMAN";"Serine/arginine-rich splicing factor 4";"SRSF4";2;2;0,00138508436634225;NA;2;NA;2;NA;0,0033320818496573;"nuclear speck, nucleoplasm, nucleus";0,00223214285714286
"73";73;"Q13151";"Q13151";"ROA0_HUMAN";"Heterogeneous nuclear ribonucleoprotein A0";"HNRNPA0";1;2;0,00224338254745269;1;1;1;1;0,0022020021711502;0,00269844005529624;"nucleus, ribonucleoprotein complex, nucleoplasm";0,00223214285714286
"76";76;"Q13263";"Q13263-1,Q13263-2";"TIF1B_HUMAN";"Transcription intermediary factor 1-beta";"TRIM28";1;2;0,000409719567049743;1;NA;2;NA;NA;NA;"nuclear heterochromatin, nucleoplasm, nucleus, nuclear euchromatin";0,00223214285714286
"77";77;"Q14103";"Q14103-1,Q14103-2,Q14103-3,Q14103-4";"HNRPD_HUMAN";"Heterogeneous nuclear ribonucleoprotein D0";"HNRNPD";1;2;0,000963706587286015;0;1;0;2;NA;NA;"nucleus, nucleoplasm, cytosol, ribonucleoprotein complex";0,00223214285714286
"79";79;"Q15366";"Q15366-1,Q15366-2,Q15366-3,Q15366-4,Q15366-5,Q15366-6";"PCBP2_HUMAN";"Poly(rC)-binding protein 2";"PCBP2";3;9;0,00191721204631309;3;2;5;4;NA;NA;"ribonucleoprotein complex, nucleus, cytoplasm, cytosol, nucleoplasm";0,0100446428571429
"82";82;"Q7L7L0";"P04908,Q7L7L0,Q93077";"H2A1B_HUMAN, H2A1C_HUMAN, H2A3_HUMAN";"Histone H2A type 1-B/E, Histone H2A type 1-C, Histone H2A type 3";"HIST1H2AC, HIST1H2AE,HIST1H2AB, HIST3H2A";1;1;0,00555572729166169;1;0;1;0;0,0103324717261663;0;"nuclear nucleosome";0,00111607142857143
