"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5768.3.id.csv";"peptide.count.P5768.4.id.csv";"spectra.count.P5768.3.id.csv";"spectra.count.P5768.4.id.csv";"dNSAF.P5768.3.id.csv";"dNSAF.P5768.4.id.csv";"Go.Cc";"norm.sc"
"1";1;"O00299";"O00299";"CLIC1_HUMAN";"Chloride intracellular channel protein 1";"CLIC1";4;6;0,00298975369826385;3;3;3;3;0,00359634902368604;0,00355348719592824;"extracellular space, cytoplasm, brush border, blood microparticle, nuclear envelope, extracellular vesicular exosome, perinuclear region of cytoplasm, mitochondrion, nucleus, chloride channel complex, plasma membrane, nuclear membrane";0,00173260179035518
"5";5;"O15427";"O15427";"MOT4_HUMAN";"Monocarboxylate transporter 4";"SLC16A3";4;11;0,00284080181150447;4;3;7;4;0,00434913319208483;0,00245559975403213;"integral component of plasma membrane, plasma membrane, actin cytoskeleton, nuclear membrane, membrane";0,00317643661565117
"12";12;"O75369";"O75369-1,O75369-2,O75369-3,O75369-6,O75369-7,O75369-8,O75369-9";"FLNB_HUMAN";"Filamin-B";"FLNB";6;6;3,95591655474683e-05;NA;6;NA;6;NA;NA;"stress fiber, Z disc, plasma membrane, cytosol, actin cytoskeleton, integral component of membrane, focal adhesion, extracellular vesicular exosome, cytoplasm, cell cortex";0,00173260179035518
"15";15;"O94804";"O94804";"STK10_HUMAN";"Serine/threonine-protein kinase 10";"STK10";2;4;0,000496233224023132;2;2;2;2;0,000596914679551195;0,000589800560756685;"cytoplasm, extracellular vesicular exosome, plasma membrane";0,00115506786023679
"22";22;"P01892";"P01892";"1A02_HUMAN";"HLA class I histocompatibility antigen, A-2 alpha chain";"HLA-A";2;3;0,00230306597669914;1;2;1;2;0,00237457565673516;0,00312836680993135;"ER to Golgi transport vesicle membrane, endoplasmic reticulum exit site, early endosome membrane, Golgi apparatus, cell surface, MHC class I protein complex, phagocytic vesicle membrane, Golgi medial cisterna, integral component of lumenal side of endoplasmic reticulum membrane, endoplasmic reticulum, plasma membrane, Golgi membrane";0,000866300895177592
"25";25;"P04040";"P04040";"CATA_HUMAN";"Catalase";"CAT";2;2;0,000455743606123711;2;NA;2;NA;0,00109642013245836;NA;"peroxisomal matrix, lysosome, mitochondrial intermembrane space, membrane, intracellular membrane-bounded organelle, Golgi apparatus, peroxisomal membrane, cytosol, peroxisome, endoplasmic reticulum, extracellular vesicular exosome, plasma membrane";0,000577533930118394
"28";28;"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";23;113;0,0255217274838756;21;21;55;58;0,0304518338728868;0,0305861488569775;"plasma membrane, extracellular vesicular exosome, membrane, keratin filament, cytoskeleton, nucleus, blood microparticle, extracellular space";0,0326306670516893
"29";29;"P04406";"P04406";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";9;42;0,0150558641461824;9;8;22;20;0,0189729776354063;0,017042595307835;"nucleus, extracellular vesicular exosome, cytosol, ribonucleoprotein complex, cytoplasm, microtubule cytoskeleton, lipid particle, plasma membrane, perinuclear region of cytoplasm, GAIT complex";0,0121282125324863
"30";30;"P04439";"P04439,P05534,P13746-1,P13746-2,P16188,P30447";"1A03_HUMAN, 1A11_HUMAN, 1A23_HUMAN, 1A24_HUMAN, 1A30_HUMAN";"HLA class I histocompatibility antigen, A-11 alpha chain, HLA class I histocompatibility antigen, A-23 alpha chain, HLA class I histocompatibility antigen, A-24 alpha chain, HLA class I histocompatibility antigen, A-3 alpha chain, HLA class I histocompatibility antigen, A-30 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"plasma membrane, integral component of plasma membrane, cell surface, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, endoplasmic reticulum, Golgi membrane, Golgi apparatus, phagocytic vesicle membrane, MHC class I protein complex, ER to Golgi transport vesicle membrane";0
"33";33;"P05141";"P05141";"ADT2_HUMAN";"ADP/ATP translocase 2";"SLC25A5";6;12;0,00483577611598381;6;5;7;5;0,00678639910845452;0,00478965556050731;"MMXD complex, mitochondrion, extracellular vesicular exosome, mitochondrial nucleoid, integral component of plasma membrane, mitochondrial inner membrane, nucleus";0,00346520358071037
