"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5834.1.id.csv";"peptide.count.P5834.2.id.csv";"spectra.count.P5834.1.id.csv";"spectra.count.P5834.2.id.csv";"dNSAF.P5834.1.id.csv";"dNSAF.P5834.2.id.csv";"Go.Cc";"norm.sc"
"1";1;"A0FGR8";"A0FGR8-2";"ESYT2_HUMAN";"Extended synaptotagmin-2";"ESYT2";14;23;0,000467097060248856;11;10;12;11;0,00048797746348211;0,000446420622416376;"integral component of plasma membrane, membrane, extrinsic component of cytoplasmic side of plasma membrane, organelle membrane contact site, intrinsic component of endoplasmic reticulum membrane";0,00109040914047314
"4";4;"A5YKK6";"A5YKK6-1,A5YKK6-2,A5YKK6-3";"CNOT1_HUMAN";"CCR4-NOT transcription complex subunit 1";"CNOT1";4;10;2,6240447499707e-05;3;4;5;5;2,62712333910297e-05;2,62188420343257e-05;"nucleus, CCR4-NOT complex, cytosol, extracellular space, peroxisomal membrane, membrane, cytoplasmic mRNA processing body";0,000474090930640497
"6";6;"A6NJW9";"A6NJW9,P10966-1,P10966-2,P10966-3,P10966-4,P10966-6,P10966-7,P10966-8,P10966-9";"CD8B_HUMAN, CD8BL_HUMAN";"Putative T-cell surface glycoprotein CD8 beta-2 chain, T-cell surface glycoprotein CD8 beta chain";"CD8B, CD8BP";1;2;1,97823278453635e-05;1;1;1;1;1,98055369234542e-05;1,97660397695054e-05;"integral component of membrane, plasma membrane";9,48181861280994e-05
"8";8;"B0I1T2";"B0I1T2-1";"MYO1G_HUMAN";"Unconventional myosin-Ig";"MYO1G";14;30;0,000551204056319975;11;14;15;15;0,000551850741487013;0,000550750214206308;"plasma membrane, myosin complex, extracellular vesicular exosome, membrane";0,00142227279192149
"13";13;"O00154";"O00154-1,O00154-2,O00154-3,O00154-4,O00154-6";"BACH_HUMAN";"Cytosolic acyl coenzyme A thioester hydrolase";"ACOT7";2;4;3,93772441637709e-05;2;2;2;2;3,94234424444757e-05;3,93448223201419e-05;"nucleus, mitochondrion, extracellular vesicular exosome, cytoplasm, cytosol, cell body, neuron projection";0,000189636372256199
"14";14;"O00161";"O00161-1,O00161-2";"SNP23_HUMAN";"Synaptosomal-associated protein 23";"SNAP23";3;6;0,000265936364613145;3;2;3;3;0,0002662483672198;0,000265717401925129;"plasma membrane, cell junction, extracellular vesicular exosome, nucleus, synapse, azurophil granule, neuron projection, specific granule";0,000284454558384298
"16";16;"O00182";"O00182-1,O00182-2";"LEG9_HUMAN";"Galectin-9";"LGALS9";3;10;0,000263439309546354;3;3;5;5;0,00026374838255107;0,00026322240284602;"cytoplasm, extracellular vesicular exosome";0,000474090930640497
"17";17;"O00186";"O00186";"STXB3_HUMAN";"Syntaxin-binding protein 3";"STXBP3";6;12;0,000379139006306578;4;6;5;7;0,000316319850694695;0,000441964642616459;"apical plasma membrane, specific granule, platelet alpha granule, cytosol, basolateral plasma membrane, tertiary granule, plasma membrane, extracellular vesicular exosome";0,000568909116768596
"19";19;"O00264";"O00264";"PGRC1_HUMAN";"Membrane-associated progesterone receptor component 1";"PGRMC1";10;32;0,00339593822008123;10;9;16;16;0,00332909069531128;0,00346690608270236;"endoplasmic reticulum, extracellular vesicular exosome, membrane, nucleolus, integral component of membrane, endoplasmic reticulum membrane";0,00151709097804959
"20";20;"O00299";"O00299";"CLIC1_HUMAN";"Chloride intracellular channel protein 1";"CLIC1";2;4;0,000310443003780766;2;2;2;2;0,000310807222591302;0,000310187395884936;"brush border, blood microparticle, plasma membrane, cytoplasm, chloride channel complex, nuclear envelope, mitochondrion, vesicle, nucleus, extracellular vesicular exosome, perinuclear region of cytoplasm, extracellular space, nuclear membrane, membrane";0,000189636372256199
