"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5825.1.id.csv";"peptide.count.P5825.2.id.csv";"spectra.count.P5825.1.id.csv";"spectra.count.P5825.2.id.csv";"dNSAF.P5825.1.id.csv";"dNSAF.P5825.2.id.csv";"Go.Cc";"norm.sc"
"3";3;"O00148";"O00148";"DX39A_HUMAN";"ATP-dependent RNA helicase DDX39A";"DDX39A";2;4;0,00132970078444587;2;2;2;2;0,0015356534700516;0,00163396807850539;"nucleus, cytoplasm";0,000988630746416213
"4";4;"O00231";"O00231-1,O00231-2";"PSD11_HUMAN";"26S proteasome non-ATPase regulatory subunit 11";"PSMD11";4;7;0,000784849060961435;2;4;3;4;NA;NA;"nucleoplasm, proteasome accessory complex, proteasome complex, cytosol";0,00173010380622837
"6";6;"O00422";"O00422";"SAP18_HUMAN";"Histone deacetylase complex subunit SAP18";"SAP18";1;1;0,000618499166621336;NA;1;NA;1;NA;0,00152005309264009;"histone deacetylase complex, cytoplasm, nucleus, nuclear speck, ASAP complex";0,000247157686604053
"8";8;"O00506";"O00506,Q9P289-1,Q9P289-2,Q9P289-3";"MST4_HUMAN, STK25_HUMAN";"Serine/threonine-protein kinase 25, Serine/threonine-protein kinase MST4";"MST4, STK25";1;1;5,65294937234555e-05;1;NA;1;NA;0,000513086096801277;NA;"Golgi apparatus, cytoplasm";0,000247157686604053
"9";9;"O00567";"O00567";"NOP56_HUMAN";"Nucleolar protein 56";"NOP56";6;12;0,00191172469682958;5;6;5;7;0,00183985418549953;0,002740701788245;"small nucleolar ribonucleoprotein complex, pre-snoRNP complex, nucleolus, box C/D snoRNP complex, cytoplasm";0,00296589223924864
"17";17;"O15160";"O15160-1,O15160-2";"RPAC1_HUMAN";"DNA-directed RNA polymerases I and III subunit RPAC1";"POLR1C";1;1;0,00013674909319807;NA;1;NA;1;NA;NA;"cytosol, DNA-directed RNA polymerase I complex, DNA-directed RNA polymerase III complex, nucleoplasm";0,000247157686604053
"18";18;"O15355";"O15355";"PPM1G_HUMAN";"Protein phosphatase 1G";"PPM1G";4;7;0,00121320990375724;4;2;4;3;0,00160127968672047;0,00127784683062601;"nucleus, cytoplasm";0,00173010380622837
"21";21;"O43324";"O43324";"MCA3_HUMAN";"Eukaryotic translation elongation factor 1 epsilon-1";"EEF1E1";1;1;0,000543852715477382;NA;1;NA;1;NA;0,00133659840904559;"cytoplasm, nucleus, cytosol";0,000247157686604053
"22";22;"O43390";"O43390-1,O43390-2";"HNRPR_HUMAN";"Heterogeneous nuclear ribonucleoprotein R";"HNRNPR";2;4;0,000411111412884561;2;2;2;2;NA;NA;"cytoplasm, catalytic step 2 spliceosome, spliceosomal complex, ribonucleoprotein complex, nucleus, nucleoplasm";0,000988630746416213
"23";23;"O43592";"O43592";"XPOT_HUMAN";"Exportin-T";"XPOT";3;3;0,000295105111724733;3;NA;3;NA;0,00068162581259047;NA;"cytoplasm, nucleoplasm, nucleus";0,00074147305981216
"25";25;"O60216";"O60216";"RAD21_HUMAN";"Double-strand-break repair protein rad21 homolog";"RAD21";1;1;0,000149968894600736;NA;1;NA;1;NA;0,000368570718183729;"nucleoplasm, cytosol, chromosome, cohesin complex, nucleus, chromosome, centromeric region, nuclear meiotic cohesin complex";0,000247157686604053
"26";26;"O60264";"O60264";"SMCA5_HUMAN";"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5";"SMARCA5";4;5;0,000449764127818747;1;4;1;4;0,00020777060573892;0,000884289441725982;"nucleus, chromatin silencing complex, NURF complex, nucleoplasm, condensed chromosome, RSF complex";0,00123578843302027
"28";28;"O60506";"O60506-1,O60506-2,O60506-3,O60506-4";"HNRPQ_HUMAN";"Heterogeneous nuclear ribonucleoprotein Q";"SYNCRIP";3;4;0,00020885515598389;2;2;2;2;NA;NA;"ribonucleoprotein complex, nucleoplasm, CRD-mediated mRNA stability complex, endoplasmic reticulum, catalytic step 2 spliceosome, nucleus, histone pre-mRNA 3'end processing complex, GAIT complex";0,000988630746416213
"29";29;"O60814";"O60814,P58876,P62807,Q5QNW6-1,Q5QNW6-2,Q93079,Q99877,Q99879,Q99880";"H2B1C_HUMAN, H2B1D_HUMAN, H2B1H_HUMAN, H2B1K_HUMAN, H2B1L_HUMAN, H2B1M_HUMAN, H2B1N_HUMAN, H2B2F_HUMAN";"Histone H2B type 1-C/E/F/G/I, Histone H2B type 1-D, Histone H2B type 1-H, Histone H2B type 1-K, Histone H2B type 1-L, Histone H2B type 1-M, Histone H2B type 1-N, Histone H2B type 2-F";"HIST1H2BD, HIST1H2BH, HIST1H2BI,HIST1H2BG,HIST1H2BC,HIST1H2BE,HIST1H2BF, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST2H2BF";1;1;0,000792758852455125;0;1;0;1;0;0,00250498545368749;"nucleosome, nucleoplasm";0,000247157686604053
"31";31;"O75367";"O75367-1,O75367-2,O75367-3";"H2AY_HUMAN";"Core histone macro-H2A.1";"H2AFY";3;4;0,000339176962340733;1;3;1;3;NA;NA;"sex chromatin, Barr body, nucleosome, condensed chromosome";0,000988630746416213
"37";37;"O75643";"O75643-1";"U520_HUMAN";"U5 small nuclear ribonucleoprotein 200 kDa helicase";"SNRNP200";7;9;0,000398723479605609;5;4;5;4;NA;NA;"spliceosomal complex, nucleus, nucleoplasm, catalytic step 2 spliceosome, U5 snRNP";0,00222441917943648
"43";43;"O76094";"O76094";"SRP72_HUMAN";"Signal recognition particle subunit SRP72";"SRP72";2;2;0,000282057742155185;NA;2;NA;2;NA;0,00069319857875986;"endoplasmic reticulum, cytosol, signal recognition particle, endoplasmic reticulum targeting";0,000494315373208107
"50";50;"O95239";"O95239-1,O95239-2,Q2VIQ3";"KIF4A_HUMAN, KIF4B_HUMAN";"Chromosome-associated kinesin KIF4A, Chromosome-associated kinesin KIF4B";"KIF4A, KIF4B";1;1;2,55896085703257e-05;NA;1;NA;1;NA;0,000188466874533171;"cytoplasm, kinesin complex, cytosol, midbody, nuclear matrix, nucleus, chromosome, spindle microtubule";0,000247157686604053
"52";52;"O95373";"O95373";"IPO7_HUMAN";"Importin-7";"IPO7";2;3;0,00027349818639614;1;2;1;2;0,000210572906779715;0,000448108137136673;"nuclear pore, cytoplasm";0,00074147305981216
"57";57;"P00367";"P00367,P49448";"DHE3_HUMAN, DHE4_HUMAN";"Glutamate dehydrogenase 1, mitochondrial, Glutamate dehydrogenase 2, mitochondrial";"GLUD1, GLUD2";5;8;0,000678353924681465;3;5;3;5;0,000587566336659527;0,00104197187801941;"cytoplasm, mitochondrion, mitochondrial matrix";0,00197726149283243
"64";64;"P02545";"P02545-1,P02545-2,P02545-3";"LMNA_HUMAN";"Prelamin-A/C";"LMNA";1;1;5,1636094646556e-05;0;1;0;1;NA;NA;"lamin filament, cytosol, nuclear lamina, nuclear speck, nuclear envelope, perinuclear region of cytoplasm, cytoplasm, nucleus, nucleoplasm, intermediate filament";0,000247157686604053
"68";68;"P04181";"P04181-1,P04181-2";"OAT_HUMAN";"Ornithine aminotransferase, mitochondrial";"OAT";1;1;0,000107779467531964;1;NA;1;NA;NA;NA;"mitochondrion, mitochondrial matrix";0,000247157686604053
"77";77;"P05166";"P05166-1,P05166-2";"PCCB_HUMAN";"Propionyl-CoA carboxylase beta chain, mitochondrial";"PCCB";18;36;0,0031601979682285;16;16;18;18;NA;NA;"cytosol, mitochondrion, mitochondrial matrix";0,00889767671774592
"83";83;"P06748";"P06748-1,P06748-3";"NPM_HUMAN";"Nucleophosmin";"NPM1";8;24;0,00386246418339038;8;7;13;11;NA;NA;"spindle pole centrosome, centrosome, cytosol, nucleolus, ribonucleoprotein complex, nucleoplasm, nucleus, cytoplasm";0,00593178447849728
"84";84;"P06899";"P06899,P23527,P33778,Q16778";"H2B1B_HUMAN, H2B1J_HUMAN, H2B1O_HUMAN, H2B2E_HUMAN";"Histone H2B type 1-B, Histone H2B type 1-J, Histone H2B type 1-O, Histone H2B type 2-E";"HIST1H2BB, HIST1H2BJ, HIST1H2BO, HIST2H2BE";1;3;0,0053511222540721;1;1;2;1;0,00823991838791575;0,00438372454395311;"nucleoplasm, nucleosome";0,00074147305981216
"89";89;"P07814";"P07814";"SYEP_HUMAN";"Bifunctional glutamate/proline--tRNA ligase";"EPRS";8;14;0,00087620715271356;8;5;9;5;0,00130103974546038;0,000769074481395282;"ribonucleoprotein complex, cytoplasm, GAIT complex, cytosol";0,00346020761245675
"95";95;"P08559";"P08559-1,P08559-2,P08559-3,P08559-4";"ODPA_HUMAN";"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial";"PDHA1";2;2;0,000121320990375724;2;NA;2;NA;NA;NA;"mitochondrion, pyruvate dehydrogenase complex, mitochondrial matrix";0,000494315373208107
"97";97;"P08579";"P08579";"RU2B_HUMAN";"U2 small nuclear ribonucleoprotein B''";"SNRPB2";1;3;0,00126173829990753;1;1;1;2;0,000971443009943751;0,00206727220599052;"catalytic step 2 spliceosome, nucleolus, nucleoplasm, U2 snRNP, nucleus, spliceosomal complex";0,00074147305981216
"99";99;"P08708";"P08708,P0CW22";"RS17_HUMAN, RS17L_HUMAN";"40S ribosomal protein S17, 40S ribosomal protein S17-like";"RPS17, RPS17L";2;2;0,000700965722170848;2;NA;2;NA;0,00161907168323959;NA;"ribosome, cytosolic small ribosomal subunit, cytosol";0,000494315373208107
"104";104;"P09874";"P09874";"PARP1_HUMAN";"Poly [ADP-ribose] polymerase 1";"PARP1";5;8;0,000746590710004453;5;3;5;3;0,00107778440452339;0,000688071370337081;"transcription factor complex, nucleus, nucleolus, nuclear envelope, nucleoplasm";0,00197726149283243
"106";106;"P0C0S5";"P0C0S5,Q71UI9-1,Q71UI9-2";"H2AV_HUMAN, H2AZ_HUMAN";"Histone H2A.V, Histone H2A.Z";"H2AFV, H2AFZ";1;2;0,00192666004602357;1;1;1;1;0,00660277670821143;0,00726775384918541;"nucleosome, nucleus";0,000494315373208107
"113";113;"P11177";"P11177-1,P11177-2,P11177-3";"ODPB_HUMAN";"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial";"PDHB";5;7;0,000615053488812861;4;3;4;3;NA;NA;"mitochondrial matrix, pyruvate dehydrogenase complex";0,00173010380622837
"115";115;"P11388";"P11388-1,P11388-2,P11388-3,P11388-4";"TOP2A_HUMAN";"DNA topoisomerase 2-alpha";"TOP2A";14;21;0,000324499970991893;11;9;12;9;NA;NA;"nucleolus, nucleoplasm, cytoplasm, protein complex, synaptonemal complex, DNA topoisomerase complex (ATP-hydrolyzing), nucleus";0,00519031141868512
