"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5829.1.id.csv";"peptide.count.P5829.2.id.csv";"spectra.count.P5829.1.id.csv";"spectra.count.P5829.2.id.csv";"dNSAF.P5829.1.id.csv";"dNSAF.P5829.2.id.csv";"Go.Cc";"norm.sc"
"3";3;"O00483";"O00483";"NDUA4_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4";"NDUFA4";1;1;0,000936893233873523;1;NA;1;NA;0,00220872546874377;NA;"mitochondrial respiratory chain complex IV, mitochondrion, mitochondrial inner membrane, mitochondrial respiratory chain complex I";0,000228154232261008
"6";6;"O14929";"O14929-1,O14929-2";"HAT1_HUMAN";"Histone acetyltransferase type B catalytic subunit";"HAT1";1;1;9,05588925343143e-05;NA;1;NA;1;NA;NA;"intracellular membrane-bounded organelle, nucleoplasm, nucleus, nuclear matrix, cytoplasm";0,000228154232261008
"9";9;"O14980";"O14980";"XPO1_HUMAN";"Exportin-1";"XPO1";4;6;0,000425144828816557;4;2;4;2;0,000668185856090552;0,000331112924589965;"nucleus, cytoplasm, nuclear envelope, annulate lamellae, kinetochore, intracellular membrane-bounded organelle, nucleolus, nuclear membrane, nucleoplasm, Cajal body, cytosol, ribonucleoprotein complex";0,00136892539356605
"12";12;"O43169";"O43169";"CYB5B_HUMAN";"Cytochrome b5 type B";"CYB5B";2;3;0,00155934969747443;1;2;1;2;0,00122538878745373;0,00242891741257433;"integral component of membrane, mitochondrial outer membrane";0,000684462696783025
"21";21;"O60664";"O60664-1,O60664-3";"PLIN3_HUMAN";"Perilipin-3";"PLIN3";1;1;8,74289768937274e-05;NA;1;NA;1;NA;NA;"Golgi apparatus, endosome membrane, cytoplasm, endosome, intracellular membrane-bounded organelle, lipid particle";0,000228154232261008
"28";28;"O94905";"O94905-1";"ERLN2_HUMAN";"Erlin-2";"ERLIN2";3;3;0,000671578335785446;3;NA;3;NA;NA;NA;"endoplasmic reticulum membrane, endoplasmic reticulum, protein complex, integral component of membrane";0,000684462696783025
"30";30;"O95831";"O95831-1,O95831-3";"AIFM1_HUMAN";"Apoptosis-inducing factor 1, mitochondrial";"AIFM1";6;8;0,000495193161133803;5;3;5;3;NA;NA;"cytosol, mitochondrial inner membrane, nucleus, mitochondrion, mitochondrial intermembrane space, perinuclear region of cytoplasm";0,00182523385808807
"32";32;"P00387";"P00387-1,P00387-2,P00387-3";"NB5R3_HUMAN";"NADH-cytochrome b5 reductase 3";"CYB5R3";3;3;0,00025212077057726;NA;3;NA;3;NA;NA;"mitochondrial outer membrane, endoplasmic reticulum, endoplasmic reticulum membrane, cytoplasm, membrane, lipid particle, mitochondrion, mitochondrial inner membrane, hemoglobin complex";0,000684462696783025
"33";33;"P00403";"P00403";"COX2_HUMAN";"Cytochrome c oxidase subunit 2";"MT-CO2";2;3;0,00100292976137122;1;2;1;2;0,0007881355196839;0,00156221119927688;"mitochondrial inner membrane, respiratory chain complex IV, mitochondrion, integral component of membrane";0,000684462696783025
"49";49;"P04843";"P04843";"RPN1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";9;17;0,0021253739424116;7;8;8;9;0,0023579145037001;0,00262899298197914;"endoplasmic reticulum membrane, oligosaccharyltransferase complex, integral component of membrane, melanosome, rough endoplasmic reticulum";0,00387862194843714
