"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5455.1.id.csv";"peptide.count.P5455.2.id.csv";"spectra.count.P5455.1.id.csv";"spectra.count.P5455.2.id.csv";"dNSAF.P5455.1.id.csv";"dNSAF.P5455.2.id.csv";"Go.Cc";"norm.sc"
"13";13;"O43592";"O43592";"XPOT_HUMAN";"Exportin-T";"XPOT";5;6;0,000940842050906298;4;2;4;2;0,00185716214724038;0,000931368223649733;"cytoplasm, nucleoplasm, nucleus";0,00146986771190593
"17";17;"O94986";"O94986-1,O94986-2,O94986-3";"CE152_HUMAN";"Centrosomal protein of 152 kDa";"CEP152";2;2;5,88102698487238e-05;2;NA;2;NA;NA;NA;"cytosol, deuterosome, nucleus, centrosome";0,000489955903968643
"19";19;"O95373";"O95373";"IPO7_HUMAN";"Importin-7";"IPO7";3;5;0,000726629779200272;2;3;2;3;0,000860592478634511;0,00129476333981365;"cytoplasm, nuclear pore";0,00122488975992161
"29";29;"P02042";"P02042,P68871";"HBB_HUMAN, HBD_HUMAN";"Hemoglobin subunit beta, Hemoglobin subunit delta";"HBB, HBD";2;3;0,00153926879757119;NA;2;NA;3;NA;0,00457130730179104;"blood microparticle, hemoglobin complex, cytosol";0,000734933855952964
"46";46;"P05165";"P05165-1,P05165-2";"PCCA_HUMAN";"Propionyl-CoA carboxylase alpha chain, mitochondrial";"PCCA";37;83;0,00859918434027751;32;29;42;41;NA;NA;"cytosol, mitochondrial matrix";0,0203331700146987
"47";47;"P05166";"P05166-1,P05166-2";"PCCB_HUMAN";"Propionyl-CoA carboxylase beta chain, mitochondrial";"PCCB";15;27;0,00377820523040201;12;13;13;14;NA;NA;"mitochondrial matrix, cytosol, mitochondrion";0,00661440470357668
"55";55;"P06748";"P06748-1,P06748-2";"NPM_HUMAN";"Nucleophosmin";"NPM1";6;12;0,00307853759514238;5;5;6;6;NA;NA;"ribonucleoprotein complex, cytosol, cytoplasm, nucleus, spindle pole centrosome, centrosome, nucleoplasm, nucleolus";0,00293973542381186
"99";99;"P16403";"P16403";"H12_HUMAN";"Histone H1.2";"HIST1H1C";5;5;0,00354104089582104;5;NA;5;NA;0,01048468301435;NA;"nucleosome, nuclear euchromatin, nucleus";0,00122488975992161
"110";110;"P18621";"P18621";"RL17_HUMAN";"60S ribosomal protein L17";"RPL17";2;2;0,00163965589306496;2;NA;2;NA;0,0048548640914273;NA;"nucleus, cytosol, cytosolic large ribosomal subunit";0,000489955903968643
"123";123;"P23497";"P23497-1";"SP100_HUMAN";"Nuclear autoantigen Sp-100";"SP100";1;1;0,000228818114769779;1;NA;1;NA;NA;NA;"nucleoplasm, nuclear periphery, nucleus, PML body, cytoplasm, nucleolus";0,000244977951984321
"125";125;"P23588";"P23588";"IF4B_HUMAN";"Eukaryotic translation initiation factor 4B";"EIF4B";4;4;0,000987550521518668;4;NA;4;NA;0,00292404252969762;NA;"eukaryotic translation initiation factor 4F complex, cytosol";0,000979911807937286
