"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5455.1.id.csv";"peptide.count.P5455.2.id.csv";"spectra.count.P5455.1.id.csv";"spectra.count.P5455.2.id.csv";"dNSAF.P5455.1.id.csv";"dNSAF.P5455.2.id.csv";"Go.Cc";"norm.sc"
"3";3;"O00592";"O00592-1,O00592-2";"PODXL_HUMAN";"Podocalyxin";"PODXL";3;6;0,000811012592268691;3;3;3;3;NA;NA;"lamellipodium, plasma membrane, cytoplasm, cell body, ruffle, microvillus membrane, integral component of plasma membrane, slit diaphragm, filopodium, extracellular vesicular exosome, membrane raft, extracellular space, apical plasma membrane";0,00146986771190593
"4";4;"O14672";"O14672";"ADA10_HUMAN";"Disintegrin and metalloproteinase domain-containing protein 10";"ADAM10";6;9;0,00181502015970293;5;4;5;4;0,00298561160702748;0,00239565837206161;"Golgi-associated vesicle, extracellular vesicular exosome, postsynaptic density, cell surface, cytoplasm, Golgi apparatus, nucleus, plasma membrane, tetraspanin-enriched microdomain, integral component of membrane, perinuclear endoplasmic reticulum";0,00220480156785889
"7";7;"O15031";"O15031";"PLXB2_HUMAN";"Plexin-B2";"PLXNB2";21;34;0,00287374507261297;18;15;18;16;0,00448924091519301;0,00403426316979195;"extracellular vesicular exosome, integral component of plasma membrane, intracellular";0,00832925036746693
"8";8;"O15394";"O15394";"NCAM2_HUMAN";"Neural cell adhesion molecule 2";"NCAM2";5;7;0,00126157514352907;5;2;5;2;0,00266814513985252;0,00107046144701439;"integral component of membrane, axon, plasma membrane";0,00171484566389025
"9";9;"O15427";"O15427";"MOT4_HUMAN";"Monocarboxylate transporter 4";"SLC16A3";3;4;0,00129762014762991;2;2;2;2;0,00192106450069381;0,0019268306046259;"integral component of plasma membrane, plasma membrane, actin cytoskeleton, nuclear membrane, membrane";0,000979911807937286
"10";10;"O15431";"O15431";"COPT1_HUMAN";"High affinity copper uptake protein 1";"SLC31A1";2;4;0,00317575457183108;2;2;2;2;0,00470155259380328;0,00471566437447917;"integral component of plasma membrane, plasma membrane";0,000979911807937286
"11";11;"O15439";"O15439-1";"MRP4_HUMAN";"Multidrug resistance-associated protein 4";"ABCC4";18;29;0,00330158635675269;17;12;17;12;NA;NA;"membrane, plasma membrane, integral component of membrane, platelet dense granule membrane";0,00710436060754532
"14";14;"O43699";"O43699-1,O43699-3";"SIGL6_HUMAN";"Sialic acid-binding Ig-like lectin 6";"SIGLEC6";2;2;0,000332998547818933;2;NA;2;NA;NA;NA;"extracellular region, membrane, integral component of plasma membrane";0,000489955903968643
"16";16;"O75144";"O75144-1,O75144-2";"ICOSL_HUMAN";"ICOS ligand";"ICOSLG";3;6;0,0014984934651852;3;3;3;3;NA;NA;"integral component of plasma membrane, plasma membrane, extracellular vesicular exosome, integral component of membrane, external side of plasma membrane";0,00146986771190593
"18";18;"O95297";"O95297-1,O95297-2,O95297-3,O95297-4";"MPZL1_HUMAN";"Myelin protein zero-like protein 1";"MPZL1";2;5;0,000700968132722939;2;2;2;3;NA;NA;"integral component of plasma membrane";0,00122488975992161
"20";20;"O95858";"O95858";"TSN15_HUMAN";"Tetraspanin-15";"TSPAN15";3;5;0,00256544799595198;3;2;3;2;0,00455762751440114;0,00304753820119402;"plasma membrane, integral component of plasma membrane, extracellular vesicular exosome, membrane";0,00122488975992161
"23";23;"P00813";"P00813";"ADA_HUMAN";"Adenosine deaminase";"ADA";8;19;0,00789564325365717;8;8;10;9;0,0123043387441133;0,0111071433613766;"cell surface, cytoplasmic membrane-bounded vesicle lumen, cytoplasm, external side of plasma membrane, plasma membrane, cell junction, cytosol, neuronal cell body, membrane, dendrite cytoplasm, lysosome, extracellular space";0,00465458108770211
"24";24;"P01889";"P01889";"1B07_HUMAN";"HLA class I histocompatibility antigen, B-7 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, cell surface, Golgi membrane, endoplasmic reticulum, Golgi apparatus, plasma membrane, phagocytic vesicle membrane, extracellular vesicular exosome, ER to Golgi transport vesicle membrane, early endosome membrane, integral component of plasma membrane, MHC class I protein complex";0
